Date,Open,High,Low,Close,Volume,Range,Return_%,H>=L,Valid_Range,EMH,EML,ExpRange
2025-02-13,21861.25,22124.0,21753.0,22113.25,529362,371.0,1.414829337644319,True,True,22126.5,21567.5,559.0
2025-02-14,22071.0,22225.0,22042.5,22196.25,429223,182.5,0.3753405763512907,True,True,22327.75,21777.25,550.5
2025-02-17,22235.75,22281.75,22192.5,22235.25,101177,89.25,0.1757053556344035,True,True,22483.75,21938.0,545.75
2025-02-18,22224.75,22319.75,22102.75,22232.25,458231,217.0,-0.01349209026207943,True,True,22467.25,21960.75,506.5
2025-02-19,22224.5,22299.75,22118.0,22250.5,491538,181.75,0.08208795780904055,True,True,22465.5,21960.5,505.0
2025-02-20,22213.0,22235.5,21951.0,22141.75,555432,284.5,-0.4887530617289526,True,True,22443.0,21949.0,494.0
2025-02-21,22136.0,22245.5,21652.75,21679.25,697766,592.75,-2.08881411812526,True,True,22366.5,21880.75,485.75
2025-02-24,21700.75,21813.0,21407.5,21420.25,658440,405.5,-1.19469077574178,True,True,21940.0,21429.0,511.0
2025-02-25,21442.5,21453.75,20990.0,21149.0,791775,463.75,-1.266325089576448,True,True,21681.75,21157.75,524.0
2025-02-26,21230.5,21409.25,21055.0,21187.0,639949,354.25,0.1796775261241557,True,True,21469.75,20987.0,482.75
2025-02-27,21249.0,21386.5,20583.25,20605.75,843882,803.25,-2.743427573512058,True,True,21481.0,21005.75,475.25
2025-02-28,20649.5,20944.25,20460.5,20919.5,834281,483.75,1.522633245574667,True,True,20881.5,20374.0,507.5
2025-03-03,21005.25,21121.0,20316.75,20468.25,826524,804.25,-2.15707832405172,True,True,21246.75,20729.75,517.0
2025-03-04,20527.0,20732.5,20075.25,20399.0,943695,657.25,-0.3383288752091707,True,True,20768.5,20226.0,542.5
2025-03-05,20555.0,20725.0,20215.0,20665.0,772984,510.0,1.303985489484782,True,True,20777.25,20240.75,536.5
2025-03-06,20605.25,20647.5,20003.0,20089.25,750514,644.5,-2.786111783208323,True,True,20831.5,20291.0,540.5
2025-03-07,20214.5,20286.25,19765.5,20229.75,750527,520.75,0.6993790211182516,True,True,20438.25,19889.75,548.5
2025-03-10,20147.0,20156.5,19272.25,19452.75,776380,884.25,-3.84087791495199,True,True,20396.75,19822.25,574.5
2025-03-11,19440.0,19686.75,19139.25,19399.0,838258,547.5,-0.2763105473519212,True,True,19689.75,19088.5,601.25
2025-03-12,19412.75,19788.75,19387.0,19618.5,683826,401.75,1.13150162379505,True,True,19653.25,19059.75,593.5
2025-03-13,19572.0,19694.0,19170.0,19249.0,728587,524.0,-1.883426357774554,True,True,19816.25,19201.0,615.25
2025-03-14,19312.75,19742.5,19296.75,19712.0,742663,445.75,2.405319756870483,True,True,19557.5,18942.75,614.75
2025-03-17,19668.25,19959.25,19550.5,19831.75,584953,408.75,0.6074979707792139,True,True,19919.25,19298.25,621.0
2025-03-18,19821.0,19858.0,19397.75,19496.75,360195,460.25,-1.689210483189829,True,True,20091.25,19451.0,640.25
2025-03-19,19496.75,19935.0,19455.5,19746.75,210518,479.5,1.28226499288342,True,True,19767.0,19107.25,659.75
2025-03-20,19746.75,19898.75,19530.25,19678.5,116159,368.5,-0.3456264954992627,True,True,20039.5,19357.25,682.25
2025-03-21,19898.5,19977.5,19602.25,19961.0,593033,375.25,1.43557689864573,True,True,20215.25,19519.0,696.25
2025-03-24,20050.5,20409.5,20050.5,20374.25,547257,359.0,2.070287059766551,True,True,20359.75,19656.75,703.0
2025-03-25,20353.0,20524.75,20293.0,20488.5,465835,231.75,0.5607568376750027,True,True,20655.0,19960.0,695.0
2025-03-26,20511.5,20536.75,20045.0,20116.5,610815,491.75,-1.815652683212532,True,True,20799.25,20108.0,691.25
2025-03-27,20046.0,20199.5,19937.25,19990.25,624835,262.25,-0.6275942634156095,True,True,20333.75,19640.75,693.0
2025-03-28,19995.25,20011.75,19357.5,19457.0,683770,654.25,-2.667550430835031,True,True,20283.0,19595.5,687.5
2025-03-31,19319.75,19489.75,18976.75,19439.5,829003,513.0,-0.08994192321529759,True,True,19607.5,18929.25,678.25
2025-04-01,19411.25,19644.0,19261.25,19604.5,783583,382.75,0.8487872630468907,True,True,19701.0,19020.75,680.25
2025-04-02,19600.5,20044.25,19076.75,19758.0,829640,967.5,0.7829834986865292,True,True,19887.5,19226.0,661.5
2025-04-03,19020.0,19177.0,18614.0,18675.5,871725,563.0,-5.478793400141713,True,True,19338.25,18653.5,684.75
2025-04-04,18660.0,18713.0,17387.5,17539.0,1167302,1325.5,-6.085513105405482,True,True,18975.5,18291.75,683.75
2025-04-07,17100.0,18361.5,16460.0,17563.25,1123813,1901.5,0.1382632989338051,True,True,17415.5,16685.5,730.0
2025-04-08,17665.0,18357.25,16973.5,17243.75,939851,1383.75,-1.819139396182368,True,True,18066.0,17250.5,815.5
2025-04-09,17220.25,19386.75,16735.0,19288.75,1054725,2651.75,11.85936933671621,True,True,17621.25,16771.5,849.75
2025-04-10,19266.75,19383.5,17919.0,18484.5,952611,1464.5,-4.169528870455574,True,True,19785.0,18809.75,975.25
2025-04-11,18464.75,18873.5,18067.0,18807.5,660101,806.5,1.747409992155591,True,True,19005.25,17953.5,1051.75
2025-04-14,19225.0,19256.0,18737.5,18934.75,564494,518.5,0.6765917851920822,True,True,19766.25,18696.75,1069.5
2025-04-15,18902.5,19144.75,18809.0,18960.25,520354,335.75,0.1346730218249492,True,True,19465.5,18391.75,1073.75
2025-04-16,18790.0,18861.25,18116.25,18385.25,674475,745.0,-3.032660434329715,True,True,19348.5,18279.25,1069.25
2025-04-17,18391.25,18652.75,18261.5,18380.75,623226,391.25,-0.02447614255993713,True,True,18949.75,17861.0,1088.75
2025-04-21,18306.25,18383.5,17700.0,17922.25,473552,683.5,-2.494457516695459,True,True,18887.75,17800.0,1087.75
2025-04-22,17914.0,18514.0,17863.75,18385.0,610215,650.25,2.581986078756859,True,True,18495.5,17388.25,1107.25
2025-04-23,18646.0,19165.5,18623.75,18804.0,724101,541.75,2.279031819417998,True,True,19246.25,18120.25,1126.0
2025-04-24,18826.5,19418.0,18594.75,19322.0,590015,823.25,2.754733035524359,True,True,19439.25,18300.75,1138.5
2025-04-25,19405.0,19589.0,19216.25,19535.25,580630,372.75,1.103664216954758,True,True,20058.0,18879.25,1178.75
2025-04-28,19524.5,19623.0,19257.25,19528.0,505671,365.75,-0.03711239938061217,True,True,20141.25,18979.5,1161.75
2025-04-29,19478.25,19688.5,19378.0,19642.0,561158,310.5,0.583777140516184,True,True,20064.5,18892.75,1171.75
2025-04-30,19599.75,19880.0,19103.75,19658.5,705432,776.25,0.08400366561449601,True,True,20157.25,18996.75,1160.5
2025-05-01,19834.0,20125.75,19757.25,19870.75,581491,368.5,1.079685632169292,True,True,20405.25,19231.0,1174.25
2025-05-02,19782.5,20276.75,19749.5,20195.25,509436,527.25,1.633053608947832,True,True,20353.0,19179.5,1173.5
2025-05-05,20181.5,20201.75,19966.0,20055.5,407810,235.75,-0.6919944046248516,True,True,20729.0,19578.5,1150.5
2025-05-06,20014.25,20036.75,19739.0,19876.5,509449,297.75,-0.8925232479868317,True,True,20561.75,19439.25,1122.5
2025-05-07,19809.0,20133.75,19678.75,19961.0,587037,455.0,0.4251251477875861,True,True,20356.5,19321.5,1035.0
2025-05-08,19934.5,20337.25,19910.75,20148.0,558866,426.5,0.9368268122839529,True,True,20406.0,19447.0,959.0
2025-05-09,20157.0,20288.75,20058.0,20136.75,447068,230.75,-0.05583680762358822,True,True,20615.5,19734.75,880.75
2025-05-12,20398.5,20996.0,20376.75,20948.75,624543,619.25,4.032428271692301,True,True,20753.25,20009.25,744.0
2025-05-13,20954.75,21346.5,20818.0,21278.0,516681,528.5,1.571692821767412,True,True,21314.25,20652.5,661.75
2025-05-14,21250.0,21419.5,21238.25,21392.5,504584,181.25,0.53811448444403,True,True,21596.0,20947.75,648.25
2025-05-15,21379.75,21529.75,21192.0,21400.25,535259,337.75,0.03622764987729621,True,True,21711.0,21086.25,624.75
2025-05-16,21396.0,21512.0,21320.25,21506.0,406833,191.75,0.4941531056880111,True,True,21727.25,21102.5,624.75
2025-05-19,21310.75,21544.5,21112.5,21527.0,503589,432.0,0.09764716823212893,True,True,21629.5,21060.0,569.5
2025-05-20,21513.0,21562.25,21298.0,21447.25,431762,264.25,-0.3704649974450636,True,True,21830.5,21266.25,564.25
2025-05-21,21414.75,21558.5,21072.75,21156.75,597625,485.75,-1.354486006364453,True,True,21732.25,21239.5,492.75
2025-05-22,21145.0,21337.5,21040.0,21178.25,508868,297.5,0.1016224136504817,True,True,21454.5,20938.5,516.0
2025-05-23,21223.75,21236.0,20727.0,20975.0,520254,509.0,-0.959711024281984,True,True,21522.75,21017.25,505.5
2025-05-26,20978.0,21307.75,20954.25,21283.5,87323,353.5,1.470798569725873,True,True,21259.5,20748.25,511.25
2025-05-27,21281.25,21488.5,21141.5,21460.5,437444,347.0,0.8316301360208556,True,True,21562.0,21051.5,510.5
2025-05-28,21480.0,21567.5,21321.25,21379.75,415837,246.25,-0.3762726870296551,True,True,21759.75,21250.25,509.5
2025-05-29,21513.0,21858.75,21301.0,21408.5,559285,557.75,0.1344730410785866,True,True,21797.75,21292.0,505.75
2025-05-30,21371.25,21433.5,21071.5,21376.75,542354,362.0,-0.1483055795595156,True,True,21637.25,21130.25,507.0
2025-06-02,21303.75,21576.25,21163.0,21534.5,428279,413.25,0.7379512788426634,True,True,21569.25,21062.75,506.5
2025-06-03,21555.0,21759.75,21399.25,21706.0,419063,360.5,0.7963964800668633,True,True,21814.5,21314.0,500.5
2025-06-04,21688.25,21803.0,21641.0,21766.5,396186,162.0,0.2787247765594802,True,True,21946.75,21436.0,510.75
2025-06-05,21744.75,21935.0,21503.5,21582.25,581110,431.5,-0.8464842762961444,True,True,21993.5,21484.25,509.25
2025-06-06,21471.0,21873.5,21471.0,21789.5,460119,402.5,0.9602798596068496,True,True,21715.25,21205.5,509.75
2025-06-09,21799.25,21890.75,21716.0,21821.5,350758,174.75,0.1468597260148252,True,True,22042.5,21533.75,508.75
2025-06-10,21824.0,21992.25,21732.0,21962.5,429182,260.25,0.6461517310909048,True,True,22059.0,21540.5,518.5
2025-06-11,21945.75,22106.0,21790.75,21887.5,509302,315.25,-0.3414911781445595,True,True,22164.25,21662.25,502.0
2025-06-12,21871.0,21977.25,21713.25,21932.5,378433,264.0,0.2055968018275234,True,True,22079.5,21597.5,482.0
2025-06-13,21909.0,21915.75,21471.0,21644.25,483935,444.75,-1.314259660321437,True,True,22121.5,21635.5,486.0
2025-06-16,21554.0,21999.5,21501.75,21941.5,169373,497.75,1.373343959712159,True,True,21765.0,21276.75,488.25
2025-06-17,21950.0,21952.0,21685.0,21730.5,92691,267.0,-0.9616480185948961,True,True,22177.25,21672.75,504.5
2025-06-18,21705.0,21872.5,21640.5,21720.25,72526,232.0,-0.04716872598421462,True,True,21926.5,21438.25,488.25
2025-06-19,21731.0,21733.0,21435.5,21484.75,12162,297.5,-1.084241663885088,True,True,21947.75,21453.5,494.25
2025-06-20,21748.25,22130.5,21745.75,21844.75,515500,384.75,1.675607116675781,True,True,21965.0,21486.75,478.25
2025-06-23,21648.25,22093.0,21566.75,22073.5,542433,526.25,1.047162361665843,True,True,21869.5,21386.75,482.75
2025-06-24,22079.0,22448.25,22065.75,22412.75,441302,382.5,1.536910775364131,True,True,22310.0,21829.75,480.25
2025-06-25,22412.0,22548.25,22384.5,22461.0,390111,163.75,0.2152792495343059,True,True,22644.5,22162.75,481.75
2025-06-26,22461.25,22694.0,22437.75,22669.25,403575,256.25,0.927162637460488,True,True,22684.75,22212.0,472.75
2025-06-27,22676.25,22825.5,22600.0,22751.5,469923,225.5,0.3628262955325035,True,True,22896.5,22413.5,483.0
2025-06-30,22751.5,22934.75,22751.5,22893.25,424770,183.25,0.6230358437905092,True,True,22967.75,22512.0,455.75
2025-07-01,22867.5,22914.75,22594.5,22692.75,483200,320.25,-0.875804003363434,True,True,23076.0,22628.0,448.0
2025-07-02,22694.5,22858.75,22582.0,22843.0,402342,276.75,0.6621057386169582,True,True,22898.25,22458.5,439.75
2025-07-03,22845.0,23102.5,22827.0,23062.5,264660,275.5,0.9609070612441428,True,True,23044.75,22609.0,435.75
2025-07-04,23059.25,23062.5,22882.0,22906.75,72500,180.5,-0.6753387533875332,True,True,23264.25,22823.25,441.0
2025-07-07,22970.0,23028.5,22779.75,22884.75,458601,248.75,-0.09604155980224016,True,True,23175.0,22762.75,412.25
2025-07-08,22837.75,22972.75,22808.5,22896.75,417034,164.25,0.05243666633893973,True,True,23037.75,22635.75,402.0
2025-07-09,22906.5,23112.0,22843.5,23052.75,444792,268.5,0.6813194012250667,True,True,23106.0,22704.5,401.5
2025-07-10,23041.0,23090.0,22901.25,23013.25,385319,188.75,-0.1713461517606318,True,True,23241.0,22839.0,402.0
2025-07-11,23011.75,23048.75,22831.5,22959.0,455728,217.25,-0.2357337620718547,True,True,23211.75,22822.25,389.5
2025-07-14,22860.75,23066.5,22803.0,23035.5,408577,263.5,0.3332026656213349,True,True,23062.25,22676.25,386.0
2025-07-15,23034.25,23222.75,22996.0,23056.75,519192,226.75,0.09224892014498831,True,True,23234.25,22866.75,367.5
2025-07-16,23018.75,23100.0,22835.5,23076.5,540335,264.5,0.08565821288777364,True,True,23205.5,22851.25,354.25
2025-07-17,23065.5,23279.75,23017.0,23251.0,436788,262.75,0.7561805299763913,True,True,23251.75,22900.5,351.25
2025-07-18,23261.25,23320.75,23169.5,23224.25,437304,151.25,-0.1150488151047235,True,True,23449.0,23096.25,352.75
2025-07-21,23232.5,23424.75,23203.75,23342.0,390105,221.0,0.5070131435891412,True,True,23420.25,23084.0,336.25
2025-07-22,23339.5,23367.0,23108.0,23226.25,530913,259.0,-0.4958872418815874,True,True,23519.75,23191.0,328.75
2025-07-23,23191.25,23418.0,23146.75,23310.75,508328,271.25,0.363812496636351,True,True,23358.75,23038.75,320.0
2025-07-24,23402.25,23424.5,23298.25,23377.5,430895,126.25,0.2863485730832283,True,True,23564.25,23249.75,314.5
2025-07-25,23391.5,23476.0,23330.75,23421.25,389934,145.25,0.1871457598117798,True,True,23557.5,23247.5,310.0
2025-07-28,23520.0,23585.25,23436.75,23491.25,419167,148.5,0.2988738858942241,True,True,23680.0,23376.0,304.0
2025-07-29,23504.25,23652.5,23421.25,23452.0,530800,231.25,-0.1670834885329597,True,True,23664.75,23365.0,299.75
2025-07-30,23452.0,23689.0,23356.5,23480.5,525884,332.5,0.1215248166467786,True,True,23615.75,23310.75,305.0
2025-07-31,23705.0,23845.0,23290.5,23365.0,710159,554.5,-0.4918975319946339,True,True,23874.0,23572.5,301.5
2025-08-01,23322.0,23342.5,22775.0,22883.75,759306,567.5,-2.059704686496899,True,True,23489.25,23164.75,324.5
2025-08-04,22850.0,23352.5,22821.75,23296.5,463842,530.75,1.80368165182716,True,True,23015.25,22672.0,343.25
2025-08-05,23354.0,23404.25,23084.5,23132.0,536168,319.75,-0.7061146524156015,True,True,23537.0,23170.5,366.5
2025-08-06,23091.75,23445.25,23045.5,23422.75,516358,399.75,1.256916825177234,True,True,23274.75,22903.25,371.5
2025-08-07,23418.5,23671.0,23329.0,23496.25,557017,342.0,0.3137974832160939,True,True,23616.25,23230.0,386.25
2025-08-08,23518.25,23767.75,23503.0,23713.75,447597,264.75,0.9256796297281378,True,True,23720.5,23329.75,390.75
2025-08-11,23764.0,23804.5,23587.5,23629.5,439370,217.0,-0.355279110220863,True,True,23964.5,23569.0,395.5
2025-08-12,23635.0,23953.5,23596.0,23938.0,480630,357.5,1.305571425548568,True,True,23835.5,23440.0,395.5
2025-08-13,23945.0,24068.5,23886.0,23946.5,448247,182.5,0.03550839669146377,True,True,24150.75,23750.0,400.75
2025-08-14,23927.75,24007.75,23793.25,23930.5,486540,214.5,-0.0668156097968442,True,True,24131.0,23732.75,398.25
2025-08-15,23888.75,23963.0,23734.5,23804.0,434325,228.5,-0.5286141116984555,True,True,24089.25,23693.75,395.5
2025-08-18,23795.0,23881.75,23719.0,23797.75,396240,162.75,-0.02625609141321261,True,True,23997.25,23604.0,393.25
2025-08-19,23800.75,23838.0,23426.0,23469.5,547883,412.0,-1.379332079713413,True,True,23995.5,23600.0,395.5
2025-08-20,23461.0,23485.5,23035.0,23324.0,704395,450.5,-0.6199535567438574,True,True,23659.75,23252.25,407.5
2025-08-21,23323.0,23369.25,23119.0,23219.75,518144,250.25,-0.4469645000857447,True,True,23521.75,23101.0,420.75
2025-08-22,23225.25,23650.0,23076.75,23569.75,480041,573.25,1.507337503633766,True,True,23425.25,23008.0,417.25
2025-08-25,23602.0,23616.25,23443.25,23498.25,396107,173.0,-0.3033549358817944,True,True,23819.5,23371.75,447.75
2025-08-26,23505.75,23611.0,23371.5,23591.5,437214,239.5,0.3968380624089107,True,True,23735.0,23285.5,449.5
2025-08-27,23604.0,23689.0,23434.75,23628.75,428805,254.25,0.1578958523196894,True,True,23827.25,23372.0,455.25
2025-08-28,23542.25,23803.75,23487.5,23769.0,479463,316.25,0.5935565783208974,True,True,23761.5,23302.0,459.5
2025-08-29,23760.5,23762.0,23397.5,23461.75,527285,364.5,-1.292650090453951,True,True,23978.75,23520.25,458.5
2025-09-01,23479.0,23552.5,23370.5,23502.25,87680,182.0,0.1726213943972654,True,True,23697.25,23253.0,444.25
2025-09-02,23502.25,23509.5,23025.25,23275.0,649694,484.25,-0.9669286983161163,True,True,23713.25,23296.5,416.75
2025-09-03,23382.0,23525.25,23298.25,23448.75,557401,227.0,0.7465091299677873,True,True,23580.5,23162.5,418.0
2025-09-04,23456.75,23708.75,23410.0,23668.0,475080,298.75,0.9350178580947777,True,True,23651.75,23237.0,414.75
2025-09-05,23700.0,23902.0,23505.0,23684.0,662754,397.0,0.06760182524927494,True,True,23889.75,23480.25,409.5
2025-09-08,23673.5,23888.0,23650.25,23799.75,450764,237.75,0.4887265664583751,True,True,23859.75,23448.0,411.75
2025-09-09,23799.0,23921.25,23726.0,23874.0,466247,195.25,0.3119780669964989,True,True,23983.5,23573.5,410.0
2025-09-10,23898.5,24044.25,23785.0,23877.75,510080,259.25,0.01570746418697588,True,True,24079.25,23663.25,416.0
2025-09-11,23853.75,24046.0,23838.0,24017.75,429449,208.0,0.586319900325627,True,True,24029.25,23625.0,404.25
2025-09-12,24028.25,24159.0,23969.0,24113.25,382635,190.0,0.3976225916249465,True,True,24205.0,23799.5,405.5
2025-09-15,24115.25,24315.5,24076.0,24296.5,218985,239.5,0.759955626056219,True,True,24290.75,23886.5,404.25
2025-09-16,24290.0,24403.5,24258.25,24284.0,94412,145.25,-0.0514477393863344,True,True,24464.5,24052.25,412.25
2025-09-17,24290.0,24312.5,24003.75,24222.5,107326,308.75,-0.2532531708120622,True,True,24469.75,24067.75,402.0
2025-09-18,24250.25,24569.5,24248.5,24460.25,66949,321.0,0.9815254412220087,True,True,24430.0,24035.75,394.25
2025-09-19,24468.25,24575.0,24412.5,24568.0,2463,162.5,0.4405106243803747,True,True,24651.0,24265.25,385.75
2025-09-22,24850.0,25027.25,24748.75,25003.0,467903,278.5,1.770595897101912,True,True,25027.75,24642.5,385.25
2025-09-23,24995.0,25026.0,24780.5,24827.25,551327,245.5,-0.7029156501219824,True,True,25158.25,24787.5,370.75
2025-09-24,24839.5,24913.5,24627.0,24739.25,521659,286.5,-0.3544492442779656,True,True,25002.75,24624.75,378.0
2025-09-25,24746.0,24793.5,24422.5,24629.25,687132,371.0,-0.4446375698535676,True,True,24909.25,24533.75,375.5
2025-09-26,24642.5,24747.5,24520.0,24726.75,542927,227.5,0.3958707634215353,True,True,24805.0,24425.75,379.25
2025-09-29,24726.5,24975.5,24721.75,24837.75,501113,253.75,0.4489065485759447,True,True,24884.0,24509.75,374.25
2025-09-30,24817.75,24913.75,24722.25,24901.75,503096,191.5,0.2576722931827646,True,True,24976.5,24605.0,371.5
2025-10-01,24843.0,25036.75,24633.25,25017.5,466539,403.5,0.464826769202964,True,True,25002.25,24630.25,372.0
2025-10-02,25009.25,25180.0,24993.75,25110.0,451673,186.25,0.3697411811731888,True,True,25176.75,24813.25,363.5
2025-10-03,25101.5,25196.5,24923.25,24992.0,482299,273.25,-0.4699322978892861,True,True,25267.0,24905.5,361.5
2025-10-06,25000.0,25252.75,24995.0,25184.75,410618,257.75,0.7712467989756666,True,True,25162.5,24805.25,357.25
2025-10-07,25184.5,25275.0,24984.75,25039.25,532138,290.25,-0.5777305710797154,True,True,25348.0,25000.5,347.5
2025-10-08,25059.75,25364.75,25026.25,25331.0,451309,338.5,1.165170682029215,True,True,25223.25,24874.0,349.25
2025-10-09,25351.5,25394.0,25160.75,25289.25,493746,233.25,-0.1648178121669064,True,True,25522.5,25165.75,356.75
2025-10-10,25287.75,25388.0,24158.5,24397.0,914799,1229.5,-3.528178969324913,True,True,25458.75,25104.25,354.5
2025-10-13,24542.0,24965.0,24542.0,24922.25,648555,423.0,2.15292863876706,True,True,24715.5,24285.75,429.75
2025-10-14,24913.75,25044.25,24421.0,24762.5,720613,623.25,-0.6409934897531278,True,True,25100.5,24657.5,443.0
2025-10-15,24754.0,25115.0,24663.25,24924.5,623588,451.75,0.6542150429076132,True,True,24942.75,24481.0,461.75
2025-10-16,24937.0,25179.5,24643.5,24831.25,726832,536.0,-0.3741298722140907,True,True,25135.75,24644.5,491.25
2025-10-17,24793.75,25055.75,24410.0,24986.5,735172,645.75,0.625220236597035,True,True,24992.5,24484.0,508.5
2025-10-20,25065.75,25354.5,24955.75,25305.25,429885,398.75,1.275688871990877,True,True,25283.0,24756.0,527.0
2025-10-21,25326.75,25368.0,25203.25,25294.75,432351,164.75,-0.04149336600112186,True,True,25557.5,25017.0,540.5
2025-10-22,25283.75,25338.25,24804.75,25039.25,683645,533.5,-1.010091026794102,True,True,25518.0,24993.75,524.25
2025-10-23,25012.25,25296.0,24937.0,25254.0,521869,359.0,0.8576534840300631,True,True,25246.5,24702.75,543.75
2025-10-24,25283.25,25570.75,25276.0,25509.25,459796,294.75,1.010730973311169,True,True,25518.5,24961.0,557.5
2025-10-27,25723.5,26013.5,25700.0,25963.75,421306,313.5,1.781706635828173,True,True,25956.0,25392.5,563.5
2025-10-28,26002.5,26231.5,25943.0,26163.5,440019,288.5,0.7693418708776711,True,True,26239.75,25671.5,568.25
2025-10-29,26179.75,26379.75,26049.25,26262.5,548648,330.5,0.3783897414336712,True,True,26418.75,25848.75,570.0
2025-10-30,26154.5,26399.0,25853.0,25882.75,654512,546.0,-1.44597810566397,True,True,26400.75,25823.5,577.25
2025-10-31,26150.5,26274.0,25888.75,26004.0,589761,385.25,0.4684587225082248,True,True,26394.25,25815.0,579.25
2025-11-03,26028.25,26266.0,26012.75,26103.25,468410,253.25,0.3816720504537852,True,True,26282.75,25700.0,582.75
2025-11-04,26104.5,26104.5,25522.75,25575.25,659924,581.75,-2.02273663241167,True,True,26352.25,25760.5,591.75
2025-11-05,25545.0,25880.0,25282.0,25746.25,610347,598.0,0.6686151650521444,True,True,25799.25,25195.75,603.5
2025-11-06,25738.5,25822.25,25197.75,25244.25,746178,624.5,-1.949798514346746,True,True,26005.5,25372.25,633.25
2025-11-07,25314.75,25354.75,24709.25,25166.25,752912,645.5,-0.3089812531566594,True,True,25585.0,24942.75,642.25
