Date,Open,High,Low,Close,Volume,Range,Return_%,Q1,Q4,NR2,RangoTotal,PctAboveNR2,PctBelowNR2,SkewMayor,DiferenciaSkew,TCH,TCL,Q2,Z2H,Z2L,Z3H,Z3L,Q3,TVH,TVL,EMH,EML,ExpRange
2025-01-22,21809.25,22093.5,21768.25,22000.5,486785,325.25,1.340427002003741,22057.25,21535.5,21809.25,521.75,47.53234307618591,52.46765692381409,52.46765692381409,2.46765692381409,21992.03125,21974.29175,21920.395875000002,21866.5,21848.75,21744.0,21726.25,21663.484375,21600.71875,21568.109375,22057.25,21535.5,521.75
2025-01-23,21981.75,22050.5,21863.0,22038.25,463540,187.5,0.1715870093861538,22254.75,21708.0,21981.75,546.75,49.93141289437586,50.06858710562414,50.06858710562414,0.06858710562413961,22186.40625,22167.81675,22117.908375,22068.0,22049.25,21913.5,21894.75,21835.546875,21776.34375,21742.171875,22254.75,21708.0,546.75
2025-01-24,22018.5,22078.25,21844.0,21911.25,519264,234.25,-0.5762708019012353,22267.25,21766.75,22018.5,500.5,49.7002997002997,50.2997002997003,50.2997002997003,0.299700299700298,22204.6875,22187.6705,22141.33525,22095.0,22078.0,21956.0,21939.0,21884.15625,21829.3125,21798.03125,22267.25,21766.75,500.5
2025-01-27,21771.0,21771.0,20763.75,21258.5,1034724,1007.25,-2.979063266586801,22019.75,21544.0,21771.0,475.75,52.285864424592745,47.714135575407255,52.285864424592745,2.285864424592745,21960.28125,21944.10575,21895.427875,21846.75,21830.5,21733.25,21717.0,21660.234375,21603.46875,21573.734375,22019.75,21544.0,475.75
2025-01-28,21343.25,21626.0,21159.5,21581.75,649291,466.5,1.520568243290921,21592.0,20971.25,21343.25,620.75,40.0724929520741,59.9275070479259,59.9275070479259,9.9275070479259,21514.40625,21493.30075,21406.025374999997,21318.75,21297.5,21265.75,21244.5,21146.671875,21048.84375,21010.046875,21592.0,20971.25,620.75
2025-01-29,21559.0,21697.0,21367.0,21523.25,624949,330.0,-0.2710623559257219,21799.0,21187.0,21559.0,612.0,39.21568627450981,60.78431372549019,60.78431372549019,10.784313725490193,21722.5,21701.692,21612.970999999998,21524.25,21503.5,21482.5,21461.75,21362.625,21263.5,21225.25,21799.0,21187.0,612.0
2025-01-30,21547.75,21748.75,21419.5,21624.75,612641,329.25,0.4715830555329648,21787.75,21190.5,21547.75,597.25,40.18417748011721,59.8158225198828,59.8158225198828,9.8158225198828,21713.09375,21692.78725,21609.143625,21525.5,21505.25,21473.0,21452.75,21358.953125,21265.15625,21227.828125,21787.75,21190.5,597.25
2025-01-31,21680.0,21966.0,21533.75,21589.25,646032,432.25,-0.1641637475577773,21903.75,21322.75,21680.0,581.0,38.51118760757315,61.48881239242685,61.48881239242685,11.488812392426851,21831.125,21811.371,21725.1855,21639.0,21619.0,21607.5,21587.5,21491.4375,21395.375,21359.0625,21903.75,21322.75,581.0
2025-02-03,21200.0,21579.75,20943.0,21405.0,720963,636.75,-0.8534340007179453,21434.0,20858.5,21200.0,575.5,40.660295395308424,59.33970460469157,59.33970460469157,9.339704604691569,21362.0625,21342.4955,21263.247750000002,21184.0,21164.5,21128.0,21108.5,21019.46875,20930.4375,20894.46875,21434.0,20858.5,575.5
2025-02-04,21592.0,21694.0,21242.5,21670.25,491670,451.5,1.239196449427693,21857.5,21250.5,21592.0,607.0,43.73970345963756,56.26029654036244,56.26029654036244,6.2602965403624395,21781.625,21760.987,21686.7435,21612.5,21592.0,21516.0,21495.5,21410.9375,21326.375,21288.4375,21857.5,21250.5,607.0
2025-02-05,21562.0,21795.0,21429.75,21763.0,493018,365.25,0.4280061374464905,21844.75,21220.5,21562.0,624.25,45.29435322386865,54.70564677613135,54.70564677613135,4.705646776131353,21766.71875,21745.49425,21673.997125,21602.5,21581.25,21484.0,21462.75,21380.640625,21298.53125,21259.515625,21844.75,21220.5,624.25
2025-02-06,21764.5,21882.25,21705.75,21871.75,436067,176.5,0.499701327941926,22071.5,21423.0,21764.5,648.5,47.340015420200466,52.659984579799534,52.659984579799534,2.6599845797995343,21990.4375,21968.3885,21900.69425,21833.0,21811.0,21683.5,21661.5,21582.78125,21504.0625,21463.53125,22071.5,21423.0,648.5
2025-02-07,21817.75,21968.0,21552.75,21590.75,591408,415.25,-1.28476230754283,22093.5,21415.5,21817.75,678.0,40.67109144542773,59.328908554572266,59.328908554572266,9.328908554572266,22008.75,21985.698,21892.349000000002,21799.0,21776.0,21733.0,21710.0,21605.125,21500.25,21457.875,22093.5,21415.5,678.0
2025-02-10,21463.25,21894.0,21418.0,21846.5,385196,476.0,1.184535043942425,21739.0,21195.75,21463.25,543.25,50.75931891394385,49.24068108605614,50.75931891394385,0.7593189139438508,21671.09375,21652.62325,21601.186625000002,21549.75,21531.25,21403.5,21385.0,21324.328125,21263.65625,21229.703125,21739.0,21195.75,543.25
2025-02-11,21832.0,21871.5,21669.5,21786.75,418710,202.0,-0.2734991875128712,22109.0,21564.5,21832.0,544.5,50.872359963269055,49.127640036730945,50.872359963269055,0.8723599632690551,22040.9375,22022.4245,21970.46225,21918.5,21900.0,21773.5,21755.0,21693.78125,21632.5625,21598.53125,22109.0,21564.5,544.5
2025-02-12,21794.25,21862.5,21510.75,21804.75,540962,351.75,0.08261902303006163,22071.25,21555.75,21794.25,515.5,53.73423860329777,46.26576139670223,53.73423860329777,3.7342386032977686,22006.8125,21989.2855,21932.76775,21876.25,21858.75,21768.25,21750.75,21685.46875,21620.1875,21587.96875,22071.25,21555.75,515.5
2025-02-13,21861.25,22124.0,21753.0,22113.25,529362,371.0,1.414829337644319,22140.75,21622.75,21861.25,518.0,53.95752895752896,46.04247104247104,53.95752895752896,3.9575289575289574,22076.0,22058.388,22000.944,21943.5,21926.0,21837.5,21820.0,21753.75,21687.5,21655.125,22140.75,21622.75,518.0
2025-02-14,22071.0,22225.0,22042.5,22196.25,429223,182.5,0.3753405763512907,22346.75,21860.75,22071.0,486.0,56.73868312757202,43.26131687242798,56.73868312757202,6.738683127572017,22286.0,22269.476,22208.862999999998,22148.25,22131.75,22075.75,22059.25,21990.375,21921.5,21891.125,22346.75,21860.75,486.0
2025-02-17,22235.75,22281.75,22192.5,22235.25,101177,89.25,0.1757053556344035,22467.25,22025.5,22235.75,441.75,52.40520656479909,47.594793435200906,52.40520656479909,2.4052065647990872,22412.03125,22397.01175,22351.505875000003,22306.0,22291.0,22201.75,22186.75,22133.734375,22080.71875,22053.109375,22467.25,22025.5,441.75
2025-02-18,22224.75,22319.75,22102.75,22232.25,458231,217.0,-0.01349209026207943,22443.5,22064.25,22224.75,379.25,57.679630850362564,42.32036914963744,57.679630850362564,7.679630850362564,22396.09375,22383.19925,22334.099625000003,22285.0,22272.25,22235.5,22222.75,22167.203125,22111.65625,22087.953125,22443.5,22064.25,379.25
2025-02-19,22224.5,22299.75,22118.0,22250.5,491538,181.75,0.08208795780904055,22426.25,22064.0,22224.5,362.25,55.6935817805383,44.3064182194617,55.6935817805383,5.693581780538302,22380.96875,22368.65225,22325.326125,22282.0,22269.75,22220.5,22208.25,22158.765625,22109.28125,22086.640625,22426.25,22064.0,362.25
2025-02-20,22213.0,22235.5,21951.0,22141.75,555432,284.5,-0.4887530617289526,22415.5,22052.5,22213.0,363.0,55.78512396694215,44.214876033057855,55.78512396694215,5.785123966942152,22370.125,22357.783,22314.266499999998,22270.75,22258.5,22209.5,22197.25,22147.5625,22097.875,22075.1875,22415.5,22052.5,363.0
2025-02-21,22136.0,22245.5,21652.75,21679.25,697766,592.75,-2.08881411812526,22338.5,22005.25,22136.0,333.25,60.76519129782446,39.23480870217554,60.76519129782446,10.765191297824458,22296.84375,22285.51325,22237.256625,22189.0,22177.75,22166.0,22154.75,22100.828125,22046.90625,22026.078125,22338.5,22005.25,333.25
2025-02-24,21700.75,21813.0,21407.5,21420.25,658440,405.5,-1.19469077574178,21878.75,21501.75,21700.75,377.0,47.214854111405835,52.785145888594165,52.785145888594165,2.7851458885941653,21831.625,21818.807,21779.2785,21739.75,21727.0,21653.5,21640.75,21594.8125,21548.875,21525.3125,21878.75,21501.75,377.0
2025-02-25,21442.5,21453.75,20990.0,21149.0,791775,463.75,-1.266325089576448,21620.5,21208.75,21442.5,411.75,43.2301153612629,56.7698846387371,56.7698846387371,6.769884638737103,21569.03125,21555.03175,21503.640874999997,21452.25,21438.25,21391.0,21377.0,21318.609375,21260.21875,21234.484375,21620.5,21208.75,411.75
2025-02-26,21230.5,21409.25,21055.0,21187.0,639949,354.25,0.1796775261241557,21393.0,20980.25,21230.5,412.75,39.37007874015748,60.629921259842526,60.629921259842526,10.629921259842526,21341.40625,21327.37275,21267.936374999997,21208.5,21194.25,21179.0,21164.75,21098.296875,21031.84375,21006.046875,21393.0,20980.25,412.75
2025-02-27,21249.0,21386.5,20583.25,20605.75,843882,803.25,-2.743427573512058,21381.25,21000.25,21249.0,381.0,34.71128608923885,65.28871391076116,65.28871391076116,15.28871391076116,21333.625,21320.671,21256.8355,21193.0,21180.0,21201.5,21188.5,21118.1875,21047.875,21024.0625,21381.25,21000.25,381.0
2025-02-28,20649.5,20944.25,20460.5,20919.5,834281,483.75,1.522633245574667,20785.5,20358.0,20649.5,427.5,31.812865497076025,68.18713450292397,68.18713450292397,18.187134502923968,20732.0625,20717.5275,20639.76375,20562.0,20547.5,20596.0,20581.5,20496.46875,20411.4375,20384.71875,20785.5,20358.0,427.5
2025-03-03,21005.25,21121.0,20316.75,20468.25,826524,804.25,-2.15707832405172,21206.0,20675.25,21005.25,530.75,37.82383419689119,62.17616580310881,62.17616580310881,12.176165803108809,21139.65625,21121.61075,21041.055375,20960.5,20942.25,20939.0,20920.75,20831.171875,20741.59375,20708.421875,21206.0,20675.25,530.75
2025-03-04,20527.0,20732.5,20075.25,20399.0,943695,657.25,-0.3383288752091707,20754.0,20165.75,20527.0,588.25,38.58903527411815,61.410964725881854,61.410964725881854,11.410964725881854,20680.46875,20660.46825,20573.359125000003,20486.25,20466.25,20453.5,20433.5,20336.390625,20239.28125,20202.515625,20754.0,20165.75,588.25
2025-03-05,20555.0,20725.0,20215.0,20665.0,772984,510.0,1.303985489484782,20885.0,20183.0,20555.0,702.0,47.008547008547005,52.991452991452995,52.991452991452995,2.991452991452995,20797.25,20773.382,20698.941,20624.5,20600.75,20467.25,20443.5,20357.125,20270.75,20226.875,20885.0,20183.0,702.0
2025-03-06,20605.25,20647.5,20003.0,20089.25,750514,644.5,-2.786111783208323,20944.25,20207.75,20605.25,736.5,46.02851323828921,53.97148676171079,53.97148676171079,3.9714867617107927,20852.1875,20827.1465,20745.44825,20663.75,20638.75,20513.25,20488.25,20394.03125,20299.8125,20253.78125,20944.25,20207.75,736.5
2025-03-07,20214.5,20286.25,19765.5,20229.75,750527,520.75,0.6993790211182516,20553.5,19812.0,20214.5,741.5,45.71813890761969,54.28186109238031,54.28186109238031,4.281861092380311,20460.8125,20435.6015,20352.300750000002,20269.0,20243.75,20121.75,20096.5,20000.59375,19904.6875,19858.34375,20553.5,19812.0,741.5
2025-03-10,20147.0,20156.5,19272.25,19452.75,776380,884.25,-3.84087791495199,20491.5,19723.5,20147.0,768.0,44.85677083333333,55.143229166666664,55.143229166666664,5.143229166666664,20395.5,20369.388,20279.694,20190.0,20164.0,20051.0,20025.0,19922.25,19819.5,19771.5,20491.5,19723.5,768.0
2025-03-11,19440.0,19686.75,19139.25,19399.0,838258,547.5,-0.2763105473519212,19784.5,18968.75,19440.0,815.75,42.23107569721115,57.76892430278885,57.76892430278885,7.768924302788847,19682.53125,19654.79575,19548.897875000002,19443.0,19415.25,19338.0,19310.25,19190.484375,19070.71875,19019.734375,19784.5,18968.75,815.75
2025-03-12,19412.75,19788.75,19387.0,19618.5,683826,401.75,1.13150162379505,19757.25,18919.5,19412.75,837.75,41.122053118472095,58.8779468815279,58.8779468815279,8.877946881527897,19652.53125,19624.04775,19510.648875,19397.25,19368.75,19308.0,19279.5,19151.859375,19024.21875,18971.859375,19757.25,18919.5,837.75
2025-03-13,19572.0,19694.0,19170.0,19249.0,728587,524.0,-1.883426357774554,19898.75,19089.5,19572.0,809.25,40.3768921841211,59.623107815878896,59.623107815878896,9.623107815878896,19797.59375,19770.07925,19657.539624999998,19545.0,19517.5,19470.75,19443.25,19316.953125,19190.65625,19140.078125,19898.75,19089.5,809.25
2025-03-14,19312.75,19742.5,19296.75,19712.0,742663,445.75,2.405319756870483,19638.5,18851.25,19312.75,787.25,41.37821530644649,58.621784693553515,58.621784693553515,8.621784693553515,19540.09375,19513.32725,19407.788625,19302.25,19275.5,19214.25,19187.5,19068.578125,18949.65625,18900.453125,19638.5,18851.25,787.25
2025-03-17,19668.25,19959.25,19550.5,19831.75,584953,408.75,0.6074979707792139,19988.5,19224.0,19668.25,764.5,41.89012426422498,58.10987573577502,58.10987573577502,8.10987573577502,19892.9375,19866.9445,19766.34725,19665.75,19639.75,19572.75,19546.75,19433.15625,19319.5625,19271.78125,19988.5,19224.0,764.5
2025-03-18,19821.0,19858.0,19397.75,19496.75,360195,460.25,-1.689210483189829,20133.0,19377.75,19821.0,755.25,41.31082423038729,58.68917576961271,58.68917576961271,8.68917576961271,20038.59375,20012.91525,19911.332625,19809.75,19784.25,19726.5,19701.0,19586.578125,19472.15625,19424.953125,20133.0,19377.75,755.25
2025-03-19,19496.75,19935.0,19455.5,19746.75,210518,479.5,1.28226499288342,19799.75,19079.5,19496.75,720.25,42.06872613675807,57.93127386324193,57.93127386324193,7.931273863241927,19709.71875,19685.23025,19591.115125,19497.0,19472.5,19406.75,19382.25,19275.890625,19169.53125,19124.515625,19799.75,19079.5,720.25
2025-03-20,19746.75,19898.75,19530.25,19678.5,116159,368.5,-0.3456264954992627,20054.75,19335.0,19746.75,719.75,42.79263633205974,57.20736366794026,57.20736366794026,7.207363667940257,19964.78125,19940.30975,19848.904875,19757.5,19733.0,19656.75,19632.25,19528.609375,19424.96875,19379.984375,20054.75,19335.0,719.75
2025-03-21,19898.5,19977.5,19602.25,19961.0,593033,375.25,1.43557689864573,20194.5,19518.75,19898.5,675.75,43.803181650018495,56.196818349981505,56.196818349981505,6.1968183499815055,20110.03125,20087.05575,20004.652875,19922.25,19899.25,19814.0,19791.0,19697.109375,19603.21875,19560.984375,20194.5,19518.75,675.75
2025-03-24,20050.5,20409.5,20050.5,20374.25,547257,359.0,2.070287059766551,20338.5,19726.75,20050.5,611.75,47.07805476093176,52.92194523906824,52.92194523906824,2.9219452390682434,20262.03125,20241.23175,20176.615875,20112.0,20091.25,19974.0,19953.25,19878.234375,19803.21875,19764.984375,20338.5,19726.75,611.75
2025-03-25,20353.0,20524.75,20293.0,20488.5,465835,231.75,0.5607568376750027,20634.0,20045.5,20353.0,588.5,47.74851316907392,52.25148683092608,52.25148683092608,2.2514868309260834,20560.4375,20540.4285,20480.21425,20420.0,20400.0,20279.5,20259.5,20189.28125,20119.0625,20082.28125,20634.0,20045.5,588.5
2025-03-26,20511.5,20536.75,20045.0,20116.5,610815,491.75,-1.815652683212532,20773.0,20204.0,20511.5,569.0,45.95782073813709,54.04217926186292,54.04217926186292,4.04217926186292,20701.875,20682.529,20619.264499999997,20556.0,20536.5,20440.5,20421.0,20348.0625,20275.125,20239.5625,20773.0,20204.0,569.0
2025-03-27,20046.0,20199.5,19937.25,19990.25,624835,262.25,-0.6275942634156095,20307.5,19746.0,20046.0,561.5,46.57168299198575,53.42831700801425,53.42831700801425,3.428317008014247,20237.3125,20218.2215,20157.48575,20096.75,20077.75,19975.75,19956.75,19886.46875,19816.1875,19781.09375,20307.5,19746.0,561.5
2025-03-28,19995.25,20011.75,19357.5,19457.0,683770,654.25,-2.667550430835031,20248.25,19725.5,19995.25,522.75,48.39789574366332,51.60210425633668,51.60210425633668,1.6021042563366805,20182.90625,20165.13275,20113.316375000002,20061.5,20043.75,19930.0,19912.25,19851.546875,19790.84375,19758.171875,20248.25,19725.5,522.75
2025-03-31,19319.75,19489.75,18976.75,19439.5,829003,513.0,-0.08994192321529759,19566.25,19014.75,19319.75,551.5,44.69628286491387,55.30371713508613,55.30371713508613,5.303717135086131,19497.3125,19478.5615,19413.780749999998,19349.0,19330.25,19250.75,19232.0,19157.84375,19083.6875,19049.21875,19566.25,19014.75,551.5
2025-04-01,19411.25,19644.0,19261.25,19604.5,783583,382.75,0.8487872630468907,19678.5,19108.5,19411.25,570.0,46.885964912280706,53.1140350877193,53.1140350877193,3.1140350877193015,19607.25,19587.87,19527.184999999998,19466.5,19447.0,19340.0,19320.5,19250.125,19179.75,19144.125,19678.5,19108.5,570.0
2025-04-02,19600.5,20044.25,19076.75,19758.0,829640,967.5,0.7829834986865292,19854.5,19297.75,19600.5,556.75,45.62191288729232,54.378087112707675,54.378087112707675,4.378087112707675,19784.90625,19765.97675,19703.113375,19640.25,19621.25,19531.0,19512.0,19439.671875,19367.34375,19332.546875,19854.5,19297.75,556.75
2025-04-03,19020.0,19177.0,18614.0,18675.5,871725,563.0,-5.478793400141713,19341.75,18700.0,19020.0,641.75,50.13634592910011,49.863654070899884,50.13634592910011,0.13634592910010923,19261.53125,19239.71175,19180.855875,19122.0,19100.25,18941.5,18919.75,18849.984375,18780.21875,18740.109375,19341.75,18700.0,641.75
2025-04-04,18660.0,18713.0,17387.5,17539.0,1167302,1325.5,-6.085513105405482,18994.75,18324.0,18660.0,670.75,49.906820723071185,50.093179276928815,50.093179276928815,0.09317927692881511,18910.90625,18888.10075,18826.800375,18765.5,18742.5,18576.25,18553.25,18480.546875,18407.84375,18365.921875,18994.75,18324.0,670.75
2025-04-07,17100.0,18361.5,16460.0,17563.25,1123813,1901.5,0.1382632989338051,17457.25,16650.5,17100.0,806.75,44.28261543229005,55.71738456770995,55.71738456770995,5.717384567709949,17356.40625,17328.97675,17232.488375,17136.0,17108.5,16999.25,16971.75,16861.546875,16751.34375,16700.921875,17457.25,16650.5,806.75
2025-04-08,17665.0,18357.25,16973.5,17243.75,939851,1383.75,-1.819139396182368,18307.0,17215.5,17665.0,1091.5,58.818140174072376,41.181859825927624,58.818140174072376,8.818140174072376,18170.5625,18133.4515,17985.975749999998,17838.5,17801.5,17721.0,17684.0,17517.96875,17351.9375,17283.71875,18307.0,17215.5,1091.5
2025-04-09,17220.25,19386.75,16735.0,19288.75,1054725,2651.75,11.85936933671621,17862.25,16649.0,17220.25,1213.25,52.9157222336699,47.0842777663301,52.9157222336699,2.9157222336698965,17710.59375,17669.34325,17541.296625000003,17413.25,17372.0,17139.25,17098.0,16949.328125,16800.65625,16724.828125,17862.25,16649.0,1213.25
2025-04-10,19266.75,19383.5,17919.0,18484.5,952611,1464.5,-4.169528870455574,20142.0,18597.5,19266.75,1544.5,56.66882486241502,43.33117513758498,56.66882486241502,6.668824862415022,19948.9375,19896.4245,19704.33725,19512.25,19459.75,19279.75,19227.25,19008.90625,18790.5625,18694.03125,20142.0,18597.5,1544.5
2025-04-11,18464.75,18873.5,18067.0,18807.5,660101,806.5,1.747409992155591,19340.0,17657.25,18464.75,1682.75,52.013073837468426,47.98692616253157,52.013073837468426,2.0130738374684256,19129.65625,19072.44275,18902.346375,18732.25,18675.0,18322.25,18265.0,18066.296875,17867.59375,17762.421875,19340.0,17657.25,1682.75
2025-04-14,19225.0,19256.0,18737.5,18934.75,564494,518.5,0.6765917851920822,20140.25,18417.5,19225.0,1722.75,53.12726745029749,46.87273254970251,53.12726745029749,3.127267450297488,19924.90625,19866.33275,19682.666375,19499.0,19440.25,19117.5,19058.75,18845.796875,18632.84375,18525.171875,20140.25,18417.5,1722.75
2025-04-15,18902.5,19144.75,18809.0,18960.25,520354,335.75,0.1346730218249492,19981.5,18185.75,18902.5,1795.75,60.08631491020465,39.91368508979535,60.08631491020465,10.08631491020465,19757.03125,19695.97575,19441.987875,19188.0,19127.0,19040.25,18979.25,18694.734375,18410.21875,18297.984375,19981.5,18185.75,1795.75
2025-04-16,18790.0,18861.25,18116.25,18385.25,674475,745.0,-3.032660434329715,19761.25,18073.25,18790.0,1688.0,57.53850710900474,42.46149289099526,57.53850710900474,7.53850710900474,19550.25,19492.858,19275.679,19058.5,19001.0,18833.5,18776.0,18530.125,18284.25,18178.75,19761.25,18073.25,1688.0
2025-04-17,18391.25,18652.75,18261.5,18380.75,623226,391.25,-0.02447614255993713,19362.5,17649.75,18391.25,1712.75,56.70705006568384,43.29294993431616,56.70705006568384,6.707050065683838,19148.40625,19090.17275,18876.836375,18663.5,18605.25,18407.0,18348.75,18106.296875,17863.84375,17756.796875,19362.5,17649.75,1712.75
2025-04-21,18306.25,18383.5,17700.0,17922.25,473552,683.5,-2.494457516695459,19277.5,17692.25,18306.25,1585.25,61.2679388109131,38.7320611890869,61.2679388109131,11.267938810913101,19079.34375,19025.44525,18791.847625000002,18558.25,18504.5,18465.25,18411.5,18150.953125,17890.40625,17791.328125,19277.5,17692.25,1585.25
2025-04-22,17914.0,18514.0,17863.75,18385.0,610215,650.25,2.581986078756859,18776.75,17324.5,17914.0,1452.25,59.40781545877088,40.59218454122912,59.40781545877088,9.407815458770877,18595.21875,18545.84225,18345.421125,18145.0,18095.5,18005.75,17956.25,17731.140625,17506.03125,17415.265625,18776.75,17324.5,1452.25
2025-04-23,18646.0,19165.5,18623.75,18804.0,724101,541.75,2.279031819417998,19403.75,18127.5,18646.0,1276.25,59.373163565132224,40.626836434867776,59.373163565132224,9.373163565132224,19244.21875,19200.82625,19024.913125,18849.0,18805.5,18725.75,18682.25,18484.640625,18287.03125,18207.265625,19403.75,18127.5,1276.25
2025-04-24,18826.5,19418.0,18594.75,19322.0,590015,823.25,2.754733035524359,19224.5,18308.0,18826.5,916.5,43.42607746863066,56.573922531369334,56.573922531369334,6.573922531369334,19109.9375,19078.7765,18965.26325,18851.75,18820.5,18712.0,18680.75,18551.65625,18422.5625,18365.28125,19224.5,18308.0,916.5
2025-04-25,19405.0,19589.0,19216.25,19535.25,580630,372.75,1.103664216954758,19835.75,19006.5,19405.0,829.25,51.944528188121794,48.055471811878206,51.944528188121794,1.9445281881217937,19732.09375,19703.89925,19620.324625,19536.75,19508.75,19333.5,19305.5,19207.828125,19110.15625,19058.328125,19835.75,19006.5,829.25
2025-04-28,19524.5,19623.0,19257.25,19528.0,505671,365.75,-0.03711239938061217,19896.25,19126.0,19524.5,770.25,48.263550795196366,51.736449204803634,51.736449204803634,1.736449204803634,19799.96875,19773.78025,19697.015124999998,19620.25,19594.0,19428.25,19402.0,19312.140625,19222.28125,19174.140625,19896.25,19126.0,770.25
2025-04-29,19478.25,19688.5,19378.0,19642.0,561158,310.5,0.583777140516184,19829.5,19064.75,19478.25,764.75,45.930042497548214,54.069957502451786,54.069957502451786,4.069957502451786,19733.90625,19707.90475,19622.702375,19537.5,19511.5,19382.75,19356.75,19258.546875,19160.34375,19112.546875,19829.5,19064.75,764.75
