20230622 224300;15230;15230.5;15229.25;15229.25;11
20230622 224400;15229.75;15230;15229.5;15229.5;10
20230622 224500;15230;15230;15229.25;15229.75;14
20230622 224600;15229.5;15230.5;15229.5;15230.5;13
20230622 224700;15230.25;15230.25;15229.5;15229.75;12
20230622 224800;15229.5;15229.75;15229.25;15229.25;9
20230622 224900;15229.5;15229.5;15228.75;15229.25;9
20230622 225000;15229.25;15229.25;15228.25;15228.25;5
20230622 225100;15229;15230;15229;15230;13
20230622 225200;15230;15230;15229.5;15229.5;2
20230622 225300;15229.5;15230;15229.25;15230;10
20230622 225400;15229.75;15230.25;15229.25;15229.75;11
20230622 225500;15229.25;15229.25;15228.25;15228.5;18
20230622 225600;15228.75;15228.75;15228.25;15228.5;13
20230622 225700;15229;15229.5;15228.75;15228.75;13
20230622 225800;15229.5;15229.5;15228;15228.25;14
20230622 225900;15228.25;15229.5;15228;15228;26
20230622 230000;15228.25;15228.25;15228;15228.25;4
20230622 230100;15228;15229.25;15227.75;15228;29
20230622 230200;15228;15228.5;15227.5;15227.75;11
20230622 230300;15228.75;15229.75;15228;15229;26
20230622 230400;15229.25;15229.5;15228.25;15228.25;18
20230622 230500;15227.75;15228.25;15227.25;15228;40
20230622 230600;15228;15228;15226.5;15226.5;26
20230622 230700;15226.5;15227.25;15226.25;15226.75;24
20230622 230800;15227;15227.75;15226.75;15227.75;8
20230622 230900;15227;15227;15224.75;15225;63
20230622 231000;15225;15225;15223.75;15224.5;58
20230622 231100;15224.25;15225;15224;15224.75;23
20230622 231200;15225;15226.5;15225;15225.75;71
20230622 231300;15226.25;15226.5;15225.75;15226;17
20230622 231400;15226.25;15228.25;15225.75;15228.25;30
20230622 231500;15228.25;15229;15228.25;15229;28
20230622 231600;15229;15229;15227.5;15228.25;18
20230622 231700;15227.25;15227.25;15226.25;15227;35
20230622 231800;15226.5;15226.75;15226;15226;8
20230622 231900;15226;15226.75;15225.75;15226.5;7
20230622 232000;15226.25;15227.25;15226.25;15227.25;10
20230622 232100;15227.25;15227.5;15226;15226;13
20230622 232200;15226;15226;15226;15226;2
20230622 232300;15226.75;15226.75;15226;15226;4
20230622 232400;15226;15226.75;15226;15226.25;7
20230622 232500;15226.75;15226.75;15226;15226.25;4
20230622 232600;15226.75;15226.75;15225;15225;17
20230622 232700;15225.75;15226.25;15225;15225.25;23
20230622 232800;15225.25;15225.75;15224.5;15225.75;24
20230622 232900;15225.25;15225.75;15225;15225.5;19
20230622 233000;15225;15226;15224.75;15226;19
20230622 233100;15225.5;15226.5;15223.25;15225.5;81
20230622 233200;15226;15226.25;15224.75;15224.75;22
20230622 233300;15224.25;15225.5;15224.25;15225;30
20230622 233400;15225;15225.5;15224.5;15224.5;9
20230622 233500;15224.25;15225.25;15223.75;15224.25;30
20230622 233600;15224.25;15225.25;15223.25;15224.75;53
20230622 233700;15224.75;15225.75;15224.75;15225.5;15
20230622 233800;15225.75;15226;15225;15225.75;20
20230622 233900;15225.75;15225.75;15225.25;15225.5;10
20230622 234000;15226.25;15226.75;15226;15226;18
20230622 234100;15226.5;15228;15226;15227.75;38
20230622 234200;15227.75;15227.75;15227;15227.25;14
20230622 234300;15227.25;15227.25;15224.75;15225.75;69
20230622 234400;15225.75;15226.5;15225.25;15226.5;18
20230622 234500;15226.5;15227;15226;15226.25;18
20230622 234600;15226;15226;15225;15225.25;15
20230622 234700;15225;15225;15223.75;15224;50
20230622 234800;15223.75;15225.25;15223;15225;41
20230622 234900;15225;15226;15224.25;15226;58
20230622 235000;15226;15226.5;15225.5;15225.75;15
20230622 235100;15225.75;15227;15225.75;15227;29
20230622 235200;15227;15227.5;15226;15226;23
20230622 235300;15226.25;15226.25;15225.25;15225.25;9
20230622 235400;15225.5;15226;15225.5;15225.75;7
20230622 235500;15225.75;15225.75;15224.75;15225.25;12
20230622 235600;15225.5;15225.5;15225;15225.25;16
20230622 235700;15225.25;15225.25;15224.5;15224.75;15
20230622 235800;15224.75;15225.5;15224.5;15225.25;16
20230622 235900;15225.25;15225.75;15224.25;15224.5;18
20230623 000000;15224.25;15224.5;15221.25;15222;146
20230623 000100;15221.75;15222.75;15218.5;15219.75;226
20230623 000200;15219.25;15219.75;15217;15217.75;154
20230623 000300;15217.75;15217.75;15215.5;15216;106
20230623 000400;15216.25;15217;15215.25;15215.75;77
20230623 000500;15215.5;15218.5;15214.75;15218.5;105
20230623 000600;15218.25;15219;15217.25;15219;21
20230623 000700;15218.5;15221;15218.5;15220;63
20230623 000800;15220.5;15220.75;15218.25;15219.5;109
20230623 000900;15219.5;15221;15218.75;15218.75;48
20230623 001000;15218.5;15220;15218.5;15219.25;16
20230623 001100;15219.25;15219.25;15216;15216.5;59
20230623 001200;15216.75;15218.25;15216.75;15218.25;34
20230623 001300;15218;15218.75;15217.25;15218.75;21
20230623 001400;15218.75;15218.75;15216.25;15216.25;23
20230623 001500;15216.5;15217.75;15216.5;15217;15
20230623 001600;15216.75;15216.75;15214.25;15216;97
20230623 001700;15216.25;15216.5;15212.75;15213.5;126
20230623 001800;15213;15215;15212.5;15213.75;65
20230623 001900;15214;15214;15212.75;15212.75;28
20230623 002000;15213;15215.25;15212.25;15215;49
20230623 002100;15215;15215;15212.75;15213.25;35
20230623 002200;15213.25;15214;15210.75;15210.75;135
20230623 002300;15210.5;15211.5;15209;15210;99
20230623 002400;15210;15210.5;15207.25;15207.5;121
20230623 002500;15207.5;15211.75;15206;15211.25;176
20230623 002600;15211.5;15212;15209.75;15210.5;29
20230623 002700;15209.75;15212;15209.5;15212;20
20230623 002800;15211.5;15213.25;15211;15212.5;62
20230623 002900;15212.5;15212.5;15210.75;15210.75;18
20230623 003000;15210.25;15210.25;15208.5;15209.25;46
20230623 003100;15208.75;15211.75;15208.75;15211.25;44
20230623 003200;15210.25;15210.75;15208.5;15209.75;46
20230623 003300;15209.5;15211;15205;15205.75;121
20230623 003400;15205.75;15206.25;15203.5;15204;90
20230623 003500;15204;15205;15203.5;15203.5;57
20230623 003600;15203.75;15205;15203.5;15204;31
20230623 003700;15204.75;15207;15203.5;15205.75;103
20230623 003800;15205.75;15207.75;15205.25;15207.25;38
20230623 003900;15207.5;15207.5;15204.75;15206.25;69
20230623 004000;15206.5;15206.5;15205.5;15206;17
20230623 004100;15206.25;15208;15205.75;15205.75;42
20230623 004200;15206;15206.5;15205.5;15206;33
20230623 004300;15205.75;15206.75;15205;15205.75;16
20230623 004400;15205.5;15207.25;15205.5;15206.5;18
20230623 004500;15205.75;15206.5;15205.5;15206.5;18
20230623 004600;15206;15206.75;15205.25;15206.75;19
20230623 004700;15206.75;15207;15206;15206;36
20230623 004800;15206.5;15209.75;15206.5;15208;133
20230623 004900;15208;15208.25;15207.5;15208;16
20230623 005000;15208;15209.75;15207.5;15209.5;49
20230623 005100;15209.75;15209.75;15208.5;15208.75;32
20230623 005200;15209;15209;15206.5;15206.5;40
20230623 005300;15206.75;15207.75;15206.25;15206.25;46
20230623 005400;15206.5;15208.25;15205.5;15207.75;53
20230623 005500;15208;15208.75;15208;15208.75;23
20230623 005600;15208.75;15208.75;15205.75;15206;67
20230623 005700;15205.75;15206.75;15205.25;15206;45
20230623 005800;15204.75;15205.75;15204.25;15205.25;40
20230623 005900;15205.75;15206;15204.75;15205;32
20230623 010000;15204.75;15205.25;15204.25;15204.75;27
20230623 010100;15204.5;15204.75;15203.5;15204.25;76
20230623 010200;15204;15204.75;15202.25;15202.75;75
20230623 010300;15203;15203.75;15200;15201;161
20230623 010400;15201.25;15202.5;15199.75;15202;123
20230623 010500;15202;15203;15201.75;15202;40
20230623 010600;15202.25;15202.75;15201;15201.75;38
20230623 010700;15202;15203.25;15201.5;15202.5;55
20230623 010800;15202;15202;15200.5;15201.25;56
20230623 010900;15201.75;15202.5;15200.75;15202;66
20230623 011000;15202.5;15204;15202.25;15203.5;59
20230623 011100;15203.75;15206.5;15202.75;15205.25;96
20230623 011200;15205.75;15206;15204;15205.75;62
20230623 011300;15204.75;15205.25;15204.25;15204.75;34
20230623 011400;15205;15207.25;15202.5;15205.75;145
20230623 011500;15205.5;15207;15205.5;15205.75;39
20230623 011600;15205.75;15207;15205;15206.25;59
20230623 011700;15206.5;15208;15206;15206.25;58
20230623 011800;15206.25;15207;15205.5;15205.5;34
20230623 011900;15205.5;15206.5;15204;15204.25;65
20230623 012000;15204.5;15204.5;15202.5;15203.25;39
20230623 012100;15203.5;15204;15201.5;15202.25;56
20230623 012200;15202.75;15203.25;15200.75;15201.25;66
20230623 012300;15201.75;15203;15200.5;15202.5;82
20230623 012400;15202.75;15204;15202.5;15203;42
20230623 012500;15203.25;15204.5;15203.25;15204;26
20230623 012600;15204.75;15204.75;15203.75;15203.75;29
20230623 012700;15203.5;15203.5;15202;15202.75;25
20230623 012800;15203;15204.5;15203;15204.5;20
20230623 012900;15204.5;15204.5;15202;15202.5;15
20230623 013000;15201.75;15203;15201.5;15202.25;14
20230623 013100;15201.75;15201.75;15194.75;15195;330
20230623 013200;15195;15195;15186.25;15187;438
20230623 013300;15186.75;15189.5;15183.5;15187.75;276
20230623 013400;15187.75;15189.25;15186;15188;113
20230623 013500;15188.5;15190;15187.75;15189;89
20230623 013600;15189.5;15190;15187.75;15188.5;76
20230623 013700;15188;15189.75;15187.25;15187.75;98
20230623 013800;15187.75;15187.75;15186.5;15186.75;30
20230623 013900;15186.5;15188.25;15186.25;15187.25;57
20230623 014000;15187.25;15187.5;15181;15183;160
20230623 014100;15183;15183;15178;15178.5;273
20230623 014200;15178.5;15178.75;15176.25;15178;132
20230623 014300;15177.75;15181.75;15177.5;15181.75;143
20230623 014400;15181.25;15181.5;15179.25;15179.75;83
20230623 014500;15179.25;15182.25;15176.75;15178.25;204
20230623 014600;15178.5;15179.75;15176;15177.5;98
20230623 014700;15177.5;15177.75;15172.5;15173.5;188
20230623 014800;15174;15174.75;15173.25;15173.5;70
20230623 014900;15173.5;15173.5;15165.75;15167.75;329
20230623 015000;15167.5;15172.25;15166.5;15171.25;178
20230623 015100;15170.75;15175.25;15170.5;15170.75;198
20230623 015200;15170.75;15172.75;15170;15172.75;81
20230623 015300;15173;15175.75;15173;15174.25;88
20230623 015400;15174;15174.25;15171;15171.75;133
20230623 015500;15172.25;15173.25;15171.5;15172.5;58
20230623 015600;15172.5;15175;15172.5;15174.5;60
20230623 015700;15173.75;15173.75;15170.5;15170.5;65
20230623 015800;15170.25;15173;15170;15171;64
20230623 015900;15170.75;15171;15165;15167.5;161
20230623 020000;15167.5;15172;15167.5;15171.5;109
20230623 020100;15171;15172;15169;15169.25;78
20230623 020200;15169.25;15176;15169;15175;135
20230623 020300;15174.75;15175;15173.25;15173.5;41
20230623 020400;15172.5;15172.75;15169.75;15170.5;84
20230623 020500;15170.5;15170.75;15165.25;15166.75;147
20230623 020600;15166.25;15168;15165;15165.5;79
20230623 020700;15165.5;15166.5;15162.25;15166;140
20230623 020800;15166;15167;15164;15164.75;62
20230623 020900;15164.5;15167.75;15164.5;15166.75;75
20230623 021000;15167;15167;15162.25;15162.25;138
20230623 021100;15162.75;15168.75;15162.75;15167.25;125
20230623 021200;15167.75;15169.5;15165.75;15166.25;97
20230623 021300;15166.25;15166.75;15165.25;15166.75;46
20230623 021400;15166.75;15168.25;15166;15168.25;26
20230623 021500;15168.75;15169.75;15167;15168.75;59
20230623 021600;15168.25;15169.25;15166.75;15167;34
20230623 021700;15167;15167.75;15166.5;15167.25;44
20230623 021800;15167.5;15167.75;15166.75;15166.75;14
20230623 021900;15167.25;15167.25;15164.5;15164.5;49
20230623 022000;15165;15166.75;15165;15166.75;30
20230623 022100;15166.75;15167.5;15166.25;15166.25;36
20230623 022200;15166.5;15167.25;15165.5;15166.25;29
20230623 022300;15166.25;15168.5;15166.25;15168;30
20230623 022400;15167.75;15168.25;15165.75;15165.75;17
20230623 022500;15166;15167.25;15165.25;15165.25;22
20230623 022600;15165.75;15169.5;15165.75;15167;51
20230623 022700;15167.75;15168.75;15167;15167;48
20230623 022800;15167;15167.25;15165.75;15167.25;31
20230623 022900;15166.5;15167.75;15165.75;15167;20
20230623 023000;15166.75;15166.75;15165.25;15165.75;29
20230623 023100;15165.5;15166;15164.5;15165.5;58
20230623 023200;15165.75;15166;15164.75;15164.75;34
20230623 023300;15165;15165.75;15157;15159.5;277
20230623 023400;15159.5;15159.75;15154.75;15155.5;146
20230623 023500;15155;15157;15154.5;15155;109
20230623 023600;15155;15159.25;15154.75;15159.25;114
20230623 023700;15159.25;15159.75;15154.25;15155;125
20230623 023800;15154.5;15156.25;15151.5;15155.5;289
20230623 023900;15154.5;15157;15154.5;15156.75;68
20230623 024000;15157;15158.25;15153.25;15154;109
20230623 024100;15154;15154.75;15150;15151.5;189
20230623 024200;15151.75;15153;15151.5;15151.5;93
20230623 024300;15151.75;15154.5;15151;15153.75;148
20230623 024400;15153.75;15157.5;15153.25;15157.5;89
20230623 024500;15157;15158;15155.5;15156.25;52
20230623 024600;15156.5;15157.75;15156;15157.25;41
20230623 024700;15157.25;15158.25;15156.5;15156.75;64
20230623 024800;15156.25;15159.25;15156.25;15159;113
20230623 024900;15158.25;15160;15158;15158.75;51
20230623 025000;15158.75;15158.75;15156.75;15157.25;47
20230623 025100;15158;15158.25;15155.75;15156;46
20230623 025200;15156;15156.5;15153;15153.25;121
20230623 025300;15153.5;15156.5;15153.25;15155.5;53
20230623 025400;15155.5;15156;15154.5;15155.75;41
20230623 025500;15155.25;15155.25;15152.75;15153.25;69
20230623 025600;15154;15157.75;15153.5;15156.75;85
20230623 025700;15156.25;15158.25;15156.25;15157.5;32
20230623 025800;15157.25;15158.75;15156.75;15158.25;37
20230623 025900;15158;15159;15156.75;15156.75;39
20230623 030000;15156.75;15158;15156.75;15157.75;24
20230623 030100;15157.75;15158.5;15157;15157.75;36
20230623 030200;15157.75;15158.75;15157.25;15158;40
20230623 030300;15158;15161.5;15157.75;15160.75;126
20230623 030400;15160.75;15162.75;15160.25;15161.5;94
20230623 030500;15161.75;15161.75;15160.25;15161;48
20230623 030600;15161;15161;15159.75;15159.75;44
20230623 030700;15159.75;15160.25;15158.25;15159.5;83
20230623 030800;15159.5;15162.75;15159;15162.25;83
20230623 030900;15162.25;15162.5;15160;15160.5;65
20230623 031000;15160.25;15161.25;15160.25;15161;30
20230623 031100;15161.5;15162.25;15160.5;15160.5;31
20230623 031200;15160.25;15161.25;15160;15160.5;46
20230623 031300;15160.75;15160.75;15159;15159.5;39
20230623 031400;15159.5;15163;15157.75;15161.75;136
20230623 031500;15161.75;15162.5;15161;15162;56
20230623 031600;15162.5;15163.5;15160.5;15161.25;60
20230623 031700;15160.5;15162.5;15160.5;15161.75;43
20230623 031800;15161.75;15162.5;15161.5;15162.25;32
20230623 031900;15162;15162.25;15160;15160.75;49
20230623 032000;15160.5;15162;15160.25;15161.75;32
20230623 032100;15161.75;15162;15158.5;15158.75;47
20230623 032200;15158.75;15160.25;15158.5;15159;40
20230623 032300;15158.5;15159.5;15158.5;15159.25;40
20230623 032400;15159;15162.75;15158.5;15161.25;57
20230623 032500;15161.5;15161.5;15160;15160.5;15
20230623 032600;15159.5;15159.5;15157.25;15157.25;75
20230623 032700;15157.25;15158.25;15156.5;15157.75;101
20230623 032800;15158;15161.25;15158;15161;50
20230623 032900;15161.25;15163;15161;15163;56
20230623 033000;15163.25;15163.75;15162.5;15162.5;28
20230623 033100;15162.25;15163;15161.5;15162.5;64
20230623 033200;15162;15163.5;15161.5;15162.75;47
20230623 033300;15162.75;15163.75;15162.75;15163.5;28
20230623 033400;15163.5;15163.5;15160.5;15160.5;62
20230623 033500;15161.75;15163;15159.25;15159.5;68
20230623 033600;15160;15161;15158.5;15160.25;51
20230623 033700;15160.5;15162.5;15160.25;15162.5;73
20230623 033800;15162.5;15165;15161.75;15165;94
20230623 033900;15165.25;15167.75;15165.25;15167.25;158
20230623 034000;15167.5;15170.25;15167;15168.5;242
20230623 034100;15169.25;15172;15168;15170;138
20230623 034200;15170.25;15170.25;15166.75;15167.75;80
20230623 034300;15167.75;15167.75;15165;15165.25;47
20230623 034400;15165.25;15166;15164.25;15164.75;37
20230623 034500;15165.25;15165.75;15163.5;15164;32
20230623 034600;15164.75;15165.25;15163.25;15163.25;36
20230623 034700;15163;15164;15162.5;15163.75;48
20230623 034800;15164.25;15165.75;15164.25;15165.5;48
20230623 034900;15165.5;15167.25;15165.5;15166;49
20230623 035000;15165.75;15167;15165.75;15167;21
20230623 035100;15166.75;15167;15165.75;15166;24
20230623 035200;15165.5;15166.75;15164.75;15166.75;41
20230623 035300;15167;15167;15163.75;15163.75;53
20230623 035400;15164;15165.25;15163.75;15164.5;44
20230623 035500;15163.75;15164.5;15160.5;15161;78
20230623 035600;15161;15161.25;15154.75;15155.25;210
20230623 035700;15155;15158;15152.5;15157.75;113
20230623 035800;15157.5;15159.25;15157.5;15159;45
20230623 035900;15159;15159.5;15157.5;15157.75;36
20230623 040000;15157.75;15158;15156;15156.75;30
20230623 040100;15156.5;15158;15155.25;15155.5;35
20230623 040200;15155;15156;15154.25;15154.5;51
20230623 040300;15154.5;15158;15154.25;15158;30
20230623 040400;15158.25;15159;15156.75;15157;49
20230623 040500;15157.75;15159.5;15157.5;15158.25;46
20230623 040600;15158.75;15158.75;15157.25;15158.25;32
20230623 040700;15157.5;15157.75;15156.5;15156.5;23
20230623 040800;15156.5;15157;15153.75;15154.75;61
20230623 040900;15155;15156.25;15155;15155.25;36
20230623 041000;15155.75;15155.75;15153.75;15153.75;62
20230623 041100;15154.25;15154.25;15151;15152.25;174
20230623 041200;15152.5;15153;15149.25;15151.5;122
20230623 041300;15151.25;15152;15147.5;15151;167
20230623 041400;15150.75;15150.75;15148.25;15149.25;37
20230623 041500;15149;15150.75;15148;15149;77
20230623 041600;15150;15152.75;15149.5;15152.5;58
20230623 041700;15152.25;15152.75;15151.5;15151.5;41
20230623 041800;15151.25;15151.5;15150;15150.75;39
20230623 041900;15150.25;15151.5;15150;15151.25;32
20230623 042000;15151;15151;15147.25;15148.5;64
20230623 042100;15148.25;15148.5;15147.25;15147.25;40
20230623 042200;15147.25;15149.25;15146.25;15148.25;52
20230623 042300;15148.25;15148.5;15146.75;15148.5;133
20230623 042400;15148.25;15150.25;15148.25;15148.75;73
20230623 042500;15148.75;15148.75;15145;15146.25;91
20230623 042600;15146.5;15146.5;15140.5;15143.75;268
20230623 042700;15143.25;15143.5;15136;15136.25;188
20230623 042800;15136.25;15140;15136.25;15138;125
20230623 042900;15137.5;15138.75;15137;15138;74
20230623 043000;15138.25;15138.25;15128;15129;280
20230623 043100;15129;15133.25;15129;15131.25;250
20230623 043200;15130.5;15136;15130.5;15134.25;120
20230623 043300;15134.5;15136.75;15133.25;15134.75;163
20230623 043400;15134.25;15136.25;15134;15134;116
20230623 043500;15134.25;15135.5;15134;15135.5;38
20230623 043600;15135;15136.25;15133.75;15134.25;82
20230623 043700;15134.75;15134.75;15131.5;15134;96
20230623 043800;15134;15136;15132.25;15135.25;78
20230623 043900;15135.75;15138.5;15135.75;15137.75;95
20230623 044000;15137.5;15137.5;15136.25;15136.25;39
20230623 044100;15136.75;15137;15134.75;15135;56
20230623 044200;15135;15137.75;15135;15136.75;63
20230623 044300;15137;15138;15135.5;15138;45
20230623 044400;15138;15140;15138;15138.75;100
20230623 044500;15138.5;15141.25;15138;15140.75;77
20230623 044600;15140.5;15140.75;15137;15137.25;132
20230623 044700;15137.25;15138.75;15136.25;15137.5;65
20230623 044800;15137.25;15139.75;15136.75;15138.75;33
20230623 044900;15139.25;15140.25;15138.25;15139;53
20230623 045000;15139.75;15140;15139.5;15139.75;28
20230623 045100;15139.75;15140.75;15139;15140;54
20230623 045200;15139.5;15140;15138.25;15138.75;34
20230623 045300;15139;15139;15137.25;15137.5;31
20230623 045400;15137.75;15139.25;15137.75;15138.25;31
20230623 045500;15138;15138.75;15138;15138.5;10
20230623 045600;15138.5;15140;15138;15138.75;57
20230623 045700;15139;15139.25;15137.75;15137.75;17
20230623 045800;15137.5;15138.5;15136.25;15137.25;109
20230623 045900;15137.75;15138.25;15136.5;15136.5;34
20230623 050000;15136.5;15137;15135.75;15136.5;49
20230623 050100;15136.75;15137.75;15135.5;15135.5;45
20230623 050200;15135.25;15135.25;15133.75;15134.25;63
20230623 050300;15134.75;15136.25;15134;15134.25;74
20230623 050400;15134.25;15135;15133;15133.25;92
20230623 050500;15133;15134.5;15133;15133.5;65
20230623 050600;15133.75;15137;15133.5;15136.75;57
20230623 050700;15136.5;15140.25;15135.75;15140;97
20230623 050800;15140;15143.25;15139.75;15142.75;125
20230623 050900;15143;15145.5;15142.75;15145;137
20230623 051000;15144.75;15147.25;15144.25;15146;146
20230623 051100;15146;15146.75;15143.75;15143.75;125
20230623 051200;15144;15144.25;15141.75;15141.75;63
20230623 051300;15142.25;15143.25;15140;15140.25;58
20230623 051400;15140.5;15141;15138.75;15138.75;63
20230623 051500;15139.5;15141;15139.25;15139.75;95
20230623 051600;15140;15145.5;15139.5;15144.5;153
20230623 051700;15144.25;15144.5;15142.5;15143;69
20230623 051800;15143.25;15145.5;15143;15143.5;45
20230623 051900;15143.5;15144.5;15142.5;15143.25;38
20230623 052000;15143.25;15144;15141.5;15141.75;43
20230623 052100;15142;15143.5;15141;15142.5;29
20230623 052200;15141.75;15143.5;15140.75;15141.5;51
20230623 052300;15141.25;15141.5;15137.5;15139.25;122
20230623 052400;15139.5;15140.25;15135.5;15136.75;90
20230623 052500;15136.75;15137.5;15136.25;15136.5;53
20230623 052600;15137;15137.5;15128;15130;249
20230623 052700;15129.75;15131.25;15128.5;15130.5;132
20230623 052800;15130.75;15131.25;15124;15125.5;257
20230623 052900;15125.75;15128.5;15125;15128.25;72
20230623 053000;15127.75;15129.75;15127.25;15129.75;78
20230623 053100;15129;15132.5;15128.25;15131.75;67
20230623 053200;15132;15132;15127.25;15127.75;96
20230623 053300;15128;15129.5;15127.75;15128.75;92
20230623 053400;15129;15130.5;15128.75;15129.25;60
20230623 053500;15130;15131;15128.75;15131;39
20230623 053600;15131.25;15133.5;15130.75;15133;49
20230623 053700;15133.5;15135.75;15133.5;15134.5;73
20230623 053800;15133.75;15135;15132;15132.75;77
20230623 053900;15133.25;15135;15132.75;15134.25;60
20230623 054000;15134.25;15135.25;15133.75;15134;37
20230623 054100;15133.75;15134.25;15131.75;15132.75;72
20230623 054200;15132.5;15135.75;15132.5;15135.75;51
20230623 054300;15135.75;15138.75;15134.25;15138;162
20230623 054400;15137.75;15140.75;15137.5;15140;92
20230623 054500;15140;15142.25;15140;15141;151
20230623 054600;15141.75;15142.75;15140;15141.25;75
20230623 054700;15141;15141.5;15139.25;15141.5;70
20230623 054800;15141.25;15143;15141.25;15143;80
20230623 054900;15142.75;15143.25;15141.25;15142.5;37
20230623 055000;15142;15148.75;15142;15148;149
20230623 055100;15147.75;15149.75;15145.75;15148.75;117
20230623 055200;15149.25;15159;15149.25;15155.75;456
20230623 055300;15155.5;15155.75;15149.5;15149.75;159
20230623 055400;15150;15150.5;15146.75;15148;115
20230623 055500;15148;15150.25;15148;15148;52
20230623 055600;15148.5;15149.75;15146.25;15146.5;65
20230623 055700;15147;15147.5;15145.5;15145.75;72
20230623 055800;15146.5;15148;15145.5;15148;70
20230623 055900;15147.75;15151.25;15145.5;15149.5;172
20230623 060000;15149.75;15152.25;15149.25;15150.25;149
20230623 060100;15150.5;15153.75;15148.5;15150;125
20230623 060200;15150;15151.5;15146.25;15147.75;175
20230623 060300;15147.75;15148.75;15144.75;15148;122
20230623 060400;15148;15148.5;15144.5;15146.75;119
20230623 060500;15147;15148.25;15142.25;15144;108
20230623 060600;15143.75;15146;15143;15143;78
20230623 060700;15143.25;15143.75;15137.5;15140.5;185
20230623 060800;15140.25;15140.25;15135.5;15136;128
20230623 060900;15136;15136.5;15134.75;15135.75;82
20230623 061000;15135.75;15138.5;15134.25;15138;89
20230623 061100;15138.75;15141.75;15137;15137.75;132
20230623 061200;15138.25;15139;15135.5;15137.25;78
20230623 061300;15137.5;15142;15137;15141.5;96
20230623 061400;15140.5;15146.25;15140.25;15146.25;101
20230623 061500;15146.75;15147.25;15143.5;15146.75;50
20230623 061600;15146.75;15149.25;15145.75;15146.25;118
20230623 061700;15146.25;15148.25;15146.25;15147.25;42
20230623 061800;15147.75;15149.25;15146.25;15147.75;46
20230623 061900;15147.5;15148.5;15145.75;15145.75;76
20230623 062000;15145.75;15146.75;15143.75;15145;110
20230623 062100;15145.25;15149;15144.75;15148.25;49
20230623 062200;15147.75;15148;15147;15147.75;9
20230623 062300;15147.5;15147.5;15144;15144.5;42
20230623 062400;15144.5;15144.5;15141.75;15144.5;55
20230623 062500;15144.5;15147.25;15144.25;15147.25;53
20230623 062600;15147.5;15147.5;15145.75;15146.25;11
20230623 062700;15145.75;15146.25;15144.75;15146.25;30
20230623 062800;15146.25;15148;15146.25;15146.75;20
20230623 062900;15145.75;15146.75;15143.75;15144;44
20230623 063000;15143.75;15144;15142.25;15143.75;40
20230623 063100;15144.5;15145;15142.25;15143;57
20230623 063200;15142.5;15144.25;15141.75;15143.75;26
20230623 063300;15144;15144.25;15142.75;15142.75;22
20230623 063400;15142.5;15144;15140.5;15143.75;40
20230623 063500;15144;15146.25;15143.25;15145.75;28
20230623 063600;15146;15148;15145.75;15145.75;45
20230623 063700;15146.5;15148;15144.75;15144.75;51
20230623 063800;15145;15147.25;15145;15147;34
20230623 063900;15146.75;15147.75;15145.5;15146.5;105
20230623 064000;15146.25;15146.5;15144.25;15146.5;31
