20220616 005000;11729.25;11732;11729;11729.5;71
20220616 005100;11730.5;11731;11728.5;11728.75;62
20220616 005200;11729;11734;11728.75;11733;64
20220616 005300;11732.5;11736.25;11732.5;11734.5;49
20220616 005400;11735.25;11736.5;11734.5;11735.25;29
20220616 005500;11735;11736.5;11734;11736.25;24
20220616 005600;11736.5;11737;11734.75;11736;35
20220616 005700;11735.5;11735.5;11733;11734.5;29
20220616 005800;11733.75;11736.25;11733.25;11735.25;12
20220616 005900;11734.25;11735.75;11729.5;11729.5;76
20220616 010000;11730;11732;11728.25;11731;76
20220616 010100;11731.5;11731.5;11726.75;11728;146
20220616 010200;11728.25;11731.75;11727.75;11727.75;102
20220616 010300;11727.5;11730.75;11727;11728.25;79
20220616 010400;11729;11733;11727;11731.5;88
20220616 010500;11731.5;11732.5;11730.25;11730.5;32
20220616 010600;11731.75;11732;11729;11732;37
20220616 010700;11731.25;11734;11730;11732.5;66
20220616 010800;11733;11738.75;11732.75;11738.75;140
20220616 010900;11738.25;11747.25;11738.25;11747;347
20220616 011000;11746.75;11748.75;11742.5;11746.5;321
20220616 011100;11746.75;11754;11745.75;11754;421
20220616 011200;11753.25;11761;11752.25;11761;282
20220616 011300;11760.5;11771.25;11759.75;11766.5;553
20220616 011400;11766.5;11768.75;11763.25;11767.25;248
20220616 011500;11767.75;11774.25;11767.5;11771.75;221
20220616 011600;11772.5;11772.75;11761.5;11770;345
20220616 011700;11769.5;11771.75;11761.75;11765.25;187
20220616 011800;11764.75;11765.25;11760.75;11763.25;71
20220616 011900;11764;11767.75;11761.75;11766.75;131
20220616 012000;11766.5;11771.5;11766;11771.5;178
20220616 012100;11771;11771;11761.5;11761.5;333
20220616 012200;11762.25;11763.25;11760;11762;81
20220616 012300;11762;11763.75;11758;11763.75;155
20220616 012400;11763;11765.25;11760;11761.25;80
20220616 012500;11761.25;11761.25;11755;11757.5;129
20220616 012600;11756.75;11758.25;11754.25;11756.5;77
20220616 012700;11757;11762.5;11756;11760.25;53
20220616 012800;11759;11760;11752.5;11754.75;98
20220616 012900;11754.25;11758.25;11754.25;11757.25;81
20220616 013000;11757;11759;11753;11754.25;101
20220616 013100;11753.75;11755;11751.5;11752;104
20220616 013200;11752.5;11752.5;11747.5;11750;132
20220616 013300;11750.25;11751;11746.75;11749.75;87
20220616 013400;11747.75;11748;11741.5;11743.25;239
20220616 013500;11743.25;11743.75;11740.75;11742.5;88
20220616 013600;11743.25;11746.5;11736;11742;212
20220616 013700;11741.75;11746.25;11739;11745.5;102
20220616 013800;11744;11748;11741.5;11741.5;62
20220616 013900;11741;11741;11732.5;11733.25;192
20220616 014000;11733.75;11735.25;11727;11730.5;254
20220616 014100;11729.75;11729.75;11718.75;11718.75;308
20220616 014200;11719.5;11721.75;11712.5;11715.5;644
20220616 014300;11716.5;11719;11713;11713;239
20220616 014400;11713.25;11714.5;11708.5;11710.25;269
20220616 014500;11710.75;11713.75;11707.5;11708;114
20220616 014600;11707.25;11712.5;11704.25;11708.75;231
20220616 014700;11707.75;11709.75;11702.5;11707;197
20220616 014800;11707.25;11708.75;11699.75;11699.75;196
20220616 014900;11700.25;11709.25;11697;11709.25;206
20220616 015000;11709;11711.25;11704.5;11708.75;180
20220616 015100;11709.75;11710.25;11705.25;11708.25;108
20220616 015200;11708;11708.75;11703.75;11707.75;147
20220616 015300;11707;11712.5;11707;11711;100
20220616 015400;11711;11711.75;11708;11711;115
20220616 015500;11710.75;11710.75;11702.75;11709;163
20220616 015600;11710;11714;11706;11713.75;145
20220616 015700;11713.75;11717.5;11706;11707.75;241
20220616 015800;11706.5;11708;11701;11706.25;97
20220616 015900;11707;11709.5;11704.25;11705.5;60
20220616 020000;11705.25;11708.25;11705;11707;54
20220616 020100;11707;11712;11706.25;11712;136
20220616 020200;11712.25;11715;11709.75;11715;111
20220616 020300;11714.25;11715.75;11712.5;11714;69
20220616 020400;11713;11716.25;11713;11715;56
20220616 020500;11715.25;11716.25;11712.75;11715.5;64
20220616 020600;11716.5;11716.75;11707.75;11710;127
20220616 020700;11710.5;11710.5;11707;11707.25;44
20220616 020800;11708;11710.75;11703.75;11703.75;74
20220616 020900;11704.75;11707.25;11700.75;11700.75;78
20220616 021000;11700.5;11703.25;11692;11693.25;278
20220616 021100;11694.5;11695.5;11691.5;11693.5;114
20220616 021200;11693.5;11694;11686;11687;326
20220616 021300;11687.5;11694.75;11686.5;11693.5;118
20220616 021400;11693.25;11699.25;11693.25;11697.25;102
20220616 021500;11697.25;11697.25;11692;11693;77
20220616 021600;11691.75;11698.75;11690.75;11697.5;60
20220616 021700;11697.5;11697.75;11694.75;11697;31
20220616 021800;11697;11703.25;11697;11702.25;108
20220616 021900;11702;11702.5;11697.5;11698.75;53
20220616 022000;11699;11699;11686.75;11688.25;96
20220616 022100;11687.5;11698.75;11687.25;11697.5;157
20220616 022200;11697.75;11698;11693.25;11694.5;58
20220616 022300;11694.5;11694.5;11689;11692.25;73
20220616 022400;11691.5;11695.75;11690.75;11692.25;49
20220616 022500;11692.75;11694;11688;11688;56
20220616 022600;11689;11693.5;11686.75;11692.75;59
20220616 022700;11693.75;11693.75;11682.25;11683.75;148
20220616 022800;11683;11683.5;11674;11676.25;316
20220616 022900;11676.5;11680;11674.25;11678.5;138
20220616 023000;11679.25;11682;11676;11678.75;75
20220616 023100;11679.5;11682.25;11676.25;11681.75;111
20220616 023200;11682.5;11685;11681.75;11683.5;53
20220616 023300;11684;11689.5;11684;11689.25;112
20220616 023400;11689.25;11692.5;11688.75;11690.75;102
20220616 023500;11691.5;11691.75;11686.25;11687;63
20220616 023600;11687.25;11690.75;11687;11690;34
20220616 023700;11688.25;11689.75;11687.5;11687.75;19
20220616 023800;11688.25;11689;11686;11689;35
20220616 023900;11688.25;11694.5;11686.5;11692.75;66
20220616 024000;11693.25;11694.25;11691.5;11691.75;38
20220616 024100;11692.75;11694;11689.5;11691;35
20220616 024200;11691.5;11698.75;11691;11695.25;144
20220616 024300;11694.75;11697;11692;11697;54
20220616 024400;11697;11699.75;11693.75;11699.5;96
20220616 024500;11699.25;11703;11698.75;11702.25;123
20220616 024600;11702.75;11705;11700.5;11701.5;109
20220616 024700;11701.75;11703.75;11700.5;11702.5;35
20220616 024800;11703;11706.75;11702.75;11705.75;124
20220616 024900;11705.5;11707.5;11704.75;11706.25;77
20220616 025000;11706.25;11706.25;11700;11701.75;122
20220616 025100;11700.75;11702.25;11698;11702;99
20220616 025200;11701.25;11706;11701.25;11702.75;66
20220616 025300;11702.25;11704;11701.25;11703.75;32
20220616 025400;11703.75;11704.25;11700;11702.75;41
20220616 025500;11703.25;11703.25;11698.25;11698.75;46
20220616 025600;11698.75;11702.25;11698;11698;57
20220616 025700;11697.75;11698.5;11695;11696.5;96
20220616 025800;11696.5;11700;11695.75;11699;81
20220616 025900;11699;11700;11697;11699;37
20220616 030000;11699;11701.25;11698.75;11701;24
20220616 030100;11701;11701.25;11697.75;11701.25;36
20220616 030200;11700.5;11701.75;11698.5;11700.75;52
20220616 030300;11700.75;11702.75;11698.75;11702;74
20220616 030400;11701.25;11701.25;11697.25;11698.75;36
20220616 030500;11698.5;11701.75;11697.25;11700.5;20
20220616 030600;11701.25;11705;11701.25;11703.5;98
20220616 030700;11703;11704.75;11702.25;11703.5;47
20220616 030800;11703.25;11704;11699.5;11701;36
20220616 030900;11702.25;11703.75;11700.5;11703;30
20220616 031000;11704.25;11709.25;11704;11709.25;155
20220616 031100;11708.5;11711.75;11706;11710.5;118
20220616 031200;11709.75;11712.5;11706.25;11712.5;76
20220616 031300;11712;11713.25;11709.75;11709.75;71
20220616 031400;11710.25;11713.25;11707;11713.25;81
20220616 031500;11713.25;11715;11712.5;11715;44
20220616 031600;11715;11718.5;11714;11715;230
20220616 031700;11714.75;11715.25;11710.25;11711;78
20220616 031800;11710.5;11715.5;11710;11713.75;91
20220616 031900;11713.75;11713.75;11711;11711;32
20220616 032000;11712;11715;11709.5;11712.5;64
20220616 032100;11713.25;11715.25;11711.75;11715.25;42
20220616 032200;11715.5;11718.5;11715.5;11717.5;82
20220616 032300;11716.25;11717.75;11715.75;11715.75;26
20220616 032400;11717;11719.5;11717;11719;31
20220616 032500;11718.75;11722.75;11718.25;11721;87
20220616 032600;11720.5;11724.25;11720.5;11723.25;84
20220616 032700;11723.5;11724;11716.75;11719.25;96
20220616 032800;11718.5;11719.5;11717.75;11719;36
20220616 032900;11719;11722;11719;11722;57
20220616 033000;11722.25;11722.25;11719.5;11719.75;45
20220616 033100;11721;11721;11717.75;11718.75;47
20220616 033200;11718.25;11719.75;11717.5;11717.75;27
20220616 033300;11718.5;11719.5;11717.5;11718;31
20220616 033400;11718;11720.25;11718;11720;16
20220616 033500;11720.5;11720.5;11712.75;11716.75;110
20220616 033600;11715;11715;11699.75;11700.75;234
20220616 033700;11701.25;11705.25;11699;11702.25;117
20220616 033800;11701.75;11701.75;11691.5;11693;203
20220616 033900;11693.25;11696.5;11692.5;11694.75;94
20220616 034000;11696;11697.75;11694.5;11696.25;52
20220616 034100;11695.75;11696.75;11689.75;11690.25;114
20220616 034200;11690.25;11690.25;11687.25;11689;80
20220616 034300;11689.75;11690.25;11687.5;11688.75;79
20220616 034400;11689.75;11691.25;11688.25;11688.75;66
20220616 034500;11689.5;11693.5;11688.75;11693.5;27
20220616 034600;11693.5;11693.75;11686.5;11688.25;52
20220616 034700;11688.5;11696.5;11688;11694.5;78
20220616 034800;11695;11696.5;11694;11695.5;35
20220616 034900;11696.75;11698.25;11692.5;11692.75;51
20220616 035000;11692.25;11692.25;11687.25;11687.75;55
20220616 035100;11688;11693.25;11688;11692.5;42
20220616 035200;11692.25;11693;11681.25;11682.5;126
20220616 035300;11682.75;11684.5;11677;11678;199
20220616 035400;11677.75;11686.25;11677;11683.5;85
20220616 035500;11682.5;11683.25;11678;11678;67
20220616 035600;11678.25;11683.5;11674.5;11675.25;182
20220616 035700;11676.25;11679.75;11675.5;11677.25;62
20220616 035800;11677.25;11680;11676.25;11679.25;24
20220616 035900;11680.25;11684.75;11680.25;11682.5;75
20220616 040000;11680.5;11685;11679.25;11683.5;46
20220616 040100;11684.5;11687.25;11684;11685.75;49
20220616 040200;11686;11691.25;11685.25;11691;79
20220616 040300;11690;11690;11683.5;11684;82
20220616 040400;11683.5;11683.5;11671.5;11674.75;134
20220616 040500;11673.5;11675.5;11665.25;11667.75;190
20220616 040600;11666.75;11673.25;11664.75;11671.75;145
20220616 040700;11671.5;11674;11670.5;11671.75;88
20220616 040800;11671.75;11671.75;11667.75;11669;48
20220616 040900;11669.25;11669.75;11667;11669.25;55
20220616 041000;11669.75;11672.75;11669.5;11669.75;40
20220616 041100;11670.5;11670.5;11667;11668;32
20220616 041200;11668;11669;11664.75;11665;81
20220616 041300;11666;11667;11662.5;11663.75;91
20220616 041400;11663;11665;11659.5;11663.75;152
20220616 041500;11664.25;11672.75;11664.25;11671;72
20220616 041600;11670.5;11672.25;11669;11670.5;34
20220616 041700;11670.5;11672.25;11669.25;11670.75;31
20220616 041800;11671.5;11671.5;11667;11668;36
20220616 041900;11667.75;11668.25;11661.5;11666.5;86
20220616 042000;11666;11666;11658.5;11660.75;73
20220616 042100;11659.75;11669.75;11659.75;11668.75;87
20220616 042200;11668.25;11668.25;11661.75;11664.5;59
20220616 042300;11664.75;11665;11657.5;11660.25;109
20220616 042400;11659.25;11660.5;11654.5;11654.75;88
20220616 042500;11654.25;11657;11651;11652;118
20220616 042600;11652.5;11657;11651.25;11655.75;69
20220616 042700;11657;11662.25;11657;11661.25;59
20220616 042800;11660.5;11664.75;11660.25;11663.25;75
20220616 042900;11664.5;11664.5;11656.75;11657.75;48
20220616 043000;11657.25;11659.5;11654.75;11659;30
20220616 043100;11660.75;11662.75;11657.5;11661.25;59
20220616 043200;11660.5;11665;11660.5;11664.5;39
20220616 043300;11663.5;11666.25;11661.25;11664.5;60
20220616 043400;11664.5;11668.25;11664.5;11667.5;54
20220616 043500;11666.25;11673;11666.25;11670.25;114
20220616 043600;11670;11671.25;11663.75;11667.25;152
20220616 043700;11667.5;11670.25;11667.5;11669.25;38
20220616 043800;11669.25;11669.75;11665;11665;33
20220616 043900;11664.75;11667.25;11663.5;11666.75;73
20220616 044000;11667;11671;11667;11670.25;52
20220616 044100;11669.75;11670;11667.75;11669;16
20220616 044200;11668;11668;11663.5;11665.5;55
20220616 044300;11666;11667.25;11662.5;11662.5;37
20220616 044400;11662;11662.75;11654.25;11654.5;123
20220616 044500;11654;11655.75;11651.75;11654.5;106
20220616 044600;11654.5;11658;11654.5;11657;70
20220616 044700;11658;11658.75;11651.75;11652.5;93
20220616 044800;11652.25;11654.5;11651.5;11653;57
20220616 044900;11653;11655.75;11651;11654;60
20220616 045000;11653;11657.5;11651.5;11655.5;77
20220616 045100;11654.5;11655.25;11648.5;11650.5;161
20220616 045200;11650.5;11652.25;11648.25;11650.25;66
20220616 045300;11650.5;11651;11646.75;11648.25;57
20220616 045400;11649;11650;11647;11648.75;66
20220616 045500;11648.25;11651.75;11647.5;11650.25;76
20220616 045600;11650.75;11651;11647.5;11649;35
20220616 045700;11649.75;11651.5;11645.75;11650.5;93
20220616 045800;11650.25;11653;11650;11652.5;38
20220616 045900;11653;11660.5;11650.75;11652.25;129
20220616 050000;11651.25;11651.25;11640;11642.75;175
20220616 050100;11643;11643;11632.75;11641.5;332
20220616 050200;11641.25;11648.25;11636;11636;176
20220616 050300;11636;11638.5;11631;11631.75;136
20220616 050400;11632;11638.25;11631.25;11632.5;155
20220616 050500;11632.75;11637.75;11630;11637;87
20220616 050600;11637.75;11638;11631;11634.5;76
20220616 050700;11633.75;11634;11630.5;11631.5;47
20220616 050800;11630.5;11631.75;11618.5;11621;325
20220616 050900;11621.75;11626.25;11618.5;11619;171
20220616 051000;11619.5;11623;11618.75;11620.25;107
20220616 051100;11620.25;11623;11620;11620;51
20220616 051200;11620;11620;11609.75;11613;279
20220616 051300;11612.25;11613.25;11605.75;11605.75;263
20220616 051400;11606.75;11607.75;11601;11603.25;164
20220616 051500;11603.5;11610.75;11602.25;11608.25;158
20220616 051600;11607.75;11617;11607.75;11612.25;206
20220616 051700;11611.75;11613.5;11604.25;11613;135
20220616 051800;11613;11616.25;11612;11614.75;81
20220616 051900;11614.25;11618.5;11613.5;11618.25;127
20220616 052000;11618;11618.5;11613;11614.25;79
20220616 052100;11613.5;11617.25;11613.5;11617;50
20220616 052200;11617.25;11621;11614.75;11615.5;134
20220616 052300;11615.5;11616.5;11612;11615.25;78
20220616 052400;11615;11617.25;11611;11611;79
20220616 052500;11612.25;11613.25;11609.75;11611.5;83
20220616 052600;11612.25;11618.25;11612.25;11615.75;75
20220616 052700;11614;11620;11613.75;11617.5;69
20220616 052800;11618.5;11625.75;11616.25;11624.5;175
20220616 052900;11625.5;11628.5;11620.25;11621.25;154
20220616 053000;11621.5;11622;11616.75;11617.5;95
20220616 053100;11617.5;11623.25;11615.5;11623.25;110
20220616 053200;11622.25;11624.75;11617;11618.25;73
20220616 053300;11617.25;11619.25;11606.5;11607.5;211
20220616 053400;11607.25;11611.75;11605.75;11610.25;76
20220616 053500;11609.5;11609.5;11596.5;11599.5;263
20220616 053600;11599.75;11601.5;11593.25;11599;222
20220616 053700;11599.25;11601;11587.75;11591.25;271
20220616 053800;11591.5;11595;11590.75;11594.75;137
20220616 053900;11593.75;11602;11590.5;11598.25;148
20220616 054000;11599.25;11599.75;11595;11597.75;88
20220616 054100;11597.25;11597.75;11593;11597;66
20220616 054200;11597.5;11599;11596;11597.5;42
20220616 054300;11598.25;11605.75;11597.5;11602.25;155
20220616 054400;11603.75;11607.75;11600.75;11605.25;121
20220616 054500;11604;11604;11593.25;11596;255
20220616 054600;11596.5;11597.5;11593.25;11595.75;44
20220616 054700;11595.75;11595.75;11585.5;11588.5;197
20220616 054800;11588.5;11589.5;11583;11583.5;194
20220616 054900;11583;11589.25;11582;11587.5;118
20220616 055000;11588.75;11592;11588.25;11588.25;63
20220616 055100;11588;11588.5;11585.25;11586.5;66
20220616 055200;11586.75;11588.75;11577.5;11579.25;209
20220616 055300;11578.5;11584;11576.25;11578.5;218
20220616 055400;11578;11580;11568.75;11570.75;252
20220616 055500;11571.25;11575;11569.5;11572;138
20220616 055600;11573;11577.5;11571.75;11576.5;179
20220616 055700;11577.25;11577.75;11573;11575;131
20220616 055800;11574.25;11577;11572.5;11575;91
20220616 055900;11575.5;11577.25;11571.5;11573.5;74
20220616 060000;11574.25;11577.75;11571;11572;61
20220616 060100;11571;11587;11569.5;11586;298
20220616 060200;11586;11597.5;11584;11594.5;402
20220616 060300;11595.75;11596.25;11586.25;11590;160
20220616 060400;11589.75;11593.75;11582.5;11587;122
20220616 060500;11587;11589.5;11576.25;11576.25;209
20220616 060600;11577.25;11578.5;11558.75;11562;588
20220616 060700;11562.5;11575;11561.25;11573.75;348
20220616 060800;11574.75;11577;11569.5;11570.75;130
20220616 060900;11571;11578.75;11570.25;11573;167
20220616 061000;11573.75;11578.5;11573;11578.5;84
20220616 061100;11577.75;11579;11566;11569.25;256
20220616 061200;11570;11579.25;11570;11573.25;177
20220616 061300;11572;11578.25;11569.25;11576.5;206
20220616 061400;11575.75;11580.75;11575.75;11580.5;66
20220616 061500;11579.75;11582.5;11573.25;11573.25;117
20220616 061600;11573.25;11582;11572.5;11579.5;136
20220616 061700;11579.75;11581;11577.25;11578;71
20220616 061800;11579;11579;11574;11574.75;64
20220616 061900;11574.25;11575.75;11564;11575.25;228
20220616 062000;11574.5;11574.5;11564.25;11564.75;130
20220616 062100;11566;11573;11565.5;11567;190
20220616 062200;11568.5;11568.5;11563.75;11567.25;117
20220616 062300;11566;11567.5;11563.25;11565;101
20220616 062400;11565.75;11567.25;11561;11563.5;79
20220616 062500;11563.75;11566.25;11560.25;11563.5;87
20220616 062600;11564.25;11572.5;11564.25;11569.25;153
20220616 062700;11569;11569;11564;11565.75;96
20220616 062800;11566.5;11567.5;11563.25;11565.75;101
20220616 062900;11565.5;11567.5;11552.25;11554.25;241
20220616 063000;11554.25;11557.75;11548.5;11550.75;329
20220616 063100;11552;11552;11539.5;11548;312
20220616 063200;11548.25;11549.5;11540.5;11542;221
20220616 063300;11542.75;11544.5;11527.25;11527.25;493
20220616 063400;11527;11528.75;11503.75;11506;992
20220616 063500;11506;11517.25;11496.25;11515.5;868
20220616 063600;11514.75;11517.25;11509.75;11512.5;220
20220616 063700;11511.5;11515.25;11502.25;11506.25;231
20220616 063800;11506.25;11507.25;11498.5;11499;300
20220616 063900;11499.5;11507.25;11498;11502.5;238
20220616 064000;11503;11505.5;11499.75;11500;184
20220616 064100;11499.75;11499.75;11484.5;11487.25;597
