ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2021-03-15T00:00:00.000000000Z,33,1,20987,-9.250000000,-9.250000000,-9.500000000,-9.500000000,47,NQH1-NQM1
2021-03-15T00:01:00.000000000Z,33,1,20987,-9.450000000,-9.200000000,-9.500000000,-9.400000000,26,NQH1-NQM1
2021-03-15T00:02:00.000000000Z,33,1,20987,-9.400000000,-9.350000000,-9.450000000,-9.450000000,14,NQH1-NQM1
2021-03-15T00:03:00.000000000Z,33,1,20987,-9.450000000,-9.400000000,-9.500000000,-9.500000000,40,NQH1-NQM1
2021-03-15T00:04:00.000000000Z,33,1,20987,-9.500000000,-9.500000000,-9.550000000,-9.550000000,15,NQH1-NQM1
2021-03-15T00:05:00.000000000Z,33,1,20987,-9.500000000,-9.500000000,-9.500000000,-9.500000000,3,NQH1-NQM1
2021-03-15T00:06:00.000000000Z,33,1,20987,-9.550000000,-9.450000000,-9.600000000,-9.450000000,20,NQH1-NQM1
2021-03-15T00:07:00.000000000Z,33,1,20987,-9.600000000,-9.600000000,-9.650000000,-9.650000000,12,NQH1-NQM1
2021-03-15T00:09:00.000000000Z,33,1,20987,-9.650000000,-9.650000000,-9.650000000,-9.650000000,1,NQH1-NQM1
2021-03-15T00:10:00.000000000Z,33,1,20987,-9.600000000,-9.600000000,-9.600000000,-9.600000000,14,NQH1-NQM1
2021-03-15T00:11:00.000000000Z,33,1,20987,-9.300000000,-9.250000000,-9.500000000,-9.250000000,20,NQH1-NQM1
2021-03-15T00:12:00.000000000Z,33,1,20987,-9.250000000,-9.250000000,-9.250000000,-9.250000000,2,NQH1-NQM1
2021-03-15T00:14:00.000000000Z,33,1,20987,-9.350000000,-9.200000000,-9.400000000,-9.400000000,7,NQH1-NQM1
2021-03-15T00:16:00.000000000Z,33,1,20987,-9.150000000,-9.100000000,-9.150000000,-9.100000000,4,NQH1-NQM1
2021-03-15T00:18:00.000000000Z,33,1,20987,-9.100000000,-9.100000000,-9.100000000,-9.100000000,2,NQH1-NQM1
2021-03-15T00:19:00.000000000Z,33,1,20987,-9.350000000,-9.050000000,-9.350000000,-9.050000000,3,NQH1-NQM1
2021-03-15T00:20:00.000000000Z,33,1,20987,-9.350000000,-9.350000000,-9.400000000,-9.400000000,2,NQH1-NQM1
2021-03-15T00:22:00.000000000Z,33,1,20987,-9.300000000,-9.300000000,-9.300000000,-9.300000000,1,NQH1-NQM1
2021-03-15T00:26:00.000000000Z,33,1,20987,-9.300000000,-9.300000000,-9.300000000,-9.300000000,3,NQH1-NQM1
2021-03-15T00:27:00.000000000Z,33,1,20987,-9.300000000,-9.300000000,-9.450000000,-9.450000000,5,NQH1-NQM1
