ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2021-05-27T00:00:00.000000000Z,33,1,2786,13707.500000000,13708.750000000,13704.750000000,13708.750000000,103,NQM1
2021-05-27T00:01:00.000000000Z,33,1,2786,13708.250000000,13710.000000000,13706.250000000,13708.750000000,149,NQM1
2021-05-27T00:02:00.000000000Z,33,1,2786,13708.750000000,13713.500000000,13707.750000000,13710.500000000,228,NQM1
2021-05-27T00:03:00.000000000Z,33,1,2786,13710.750000000,13711.250000000,13707.750000000,13708.750000000,102,NQM1
2021-05-27T00:04:00.000000000Z,33,1,2786,13709.000000000,13711.000000000,13708.250000000,13710.500000000,44,NQM1
2021-05-27T00:05:00.000000000Z,33,1,2786,13709.750000000,13710.000000000,13707.750000000,13708.500000000,51,NQM1
2021-05-27T00:06:00.000000000Z,33,1,2786,13709.500000000,13710.500000000,13708.750000000,13710.500000000,39,NQM1
2021-05-27T00:07:00.000000000Z,33,1,2786,13709.500000000,13712.000000000,13709.000000000,13710.250000000,44,NQM1
2021-05-27T00:08:00.000000000Z,33,1,2786,13710.750000000,13712.000000000,13708.500000000,13709.000000000,75,NQM1
2021-05-27T00:09:00.000000000Z,33,1,2786,13709.250000000,13709.250000000,13705.750000000,13705.750000000,110,NQM1
2021-05-27T00:10:00.000000000Z,33,1,2786,13705.750000000,13707.000000000,13704.750000000,13706.750000000,60,NQM1
2021-05-27T00:11:00.000000000Z,33,1,2786,13707.500000000,13708.250000000,13706.000000000,13708.000000000,33,NQM1
2021-05-27T00:12:00.000000000Z,33,1,2786,13707.750000000,13710.000000000,13707.750000000,13708.750000000,29,NQM1
2021-05-27T00:13:00.000000000Z,33,1,2786,13708.250000000,13710.000000000,13706.750000000,13710.000000000,59,NQM1
2021-05-27T00:14:00.000000000Z,33,1,2786,13710.000000000,13710.500000000,13707.500000000,13707.500000000,42,NQM1
2021-05-27T00:15:00.000000000Z,33,1,2786,13707.500000000,13707.750000000,13705.750000000,13707.750000000,34,NQM1
2021-05-27T00:16:00.000000000Z,33,1,2786,13708.000000000,13709.000000000,13706.750000000,13707.500000000,25,NQM1
2021-05-27T00:17:00.000000000Z,33,1,2786,13707.000000000,13707.500000000,13705.750000000,13707.500000000,33,NQM1
2021-05-27T00:18:00.000000000Z,33,1,2786,13707.500000000,13709.000000000,13705.500000000,13707.000000000,32,NQM1
2021-05-27T00:19:00.000000000Z,33,1,2786,13706.750000000,13707.000000000,13704.000000000,13705.750000000,95,NQM1
2021-05-27T00:20:00.000000000Z,33,1,2786,13705.250000000,13708.250000000,13704.500000000,13707.500000000,48,NQM1
2021-05-27T00:21:00.000000000Z,33,1,2786,13706.750000000,13708.750000000,13706.500000000,13708.750000000,22,NQM1
2021-05-27T00:22:00.000000000Z,33,1,2786,13708.250000000,13709.000000000,13707.250000000,13708.000000000,16,NQM1
2021-05-27T00:23:00.000000000Z,33,1,2786,13707.750000000,13710.000000000,13707.000000000,13709.750000000,26,NQM1
2021-05-27T00:24:00.000000000Z,33,1,2786,13709.500000000,13709.750000000,13708.000000000,13709.750000000,44,NQM1
2021-05-27T00:25:00.000000000Z,33,1,2786,13709.750000000,13710.500000000,13709.500000000,13709.750000000,22,NQM1
2021-05-27T00:26:00.000000000Z,33,1,2786,13709.750000000,13710.000000000,13708.250000000,13708.500000000,18,NQM1
2021-05-27T00:27:00.000000000Z,33,1,2786,13708.750000000,13708.750000000,13706.250000000,13706.250000000,28,NQM1
2021-05-27T00:28:00.000000000Z,33,1,2786,13706.750000000,13707.750000000,13706.750000000,13707.750000000,12,NQM1
2021-05-27T00:29:00.000000000Z,33,1,2786,13707.500000000,13709.250000000,13707.500000000,13708.000000000,24,NQM1
2021-05-27T00:30:00.000000000Z,33,1,2786,13708.000000000,13709.500000000,13707.500000000,13707.750000000,19,NQM1
2021-05-27T00:31:00.000000000Z,33,1,2786,13708.000000000,13708.250000000,13707.250000000,13708.000000000,12,NQM1
2021-05-27T00:32:00.000000000Z,33,1,2786,13708.000000000,13708.250000000,13707.000000000,13707.000000000,7,NQM1
2021-05-27T00:33:00.000000000Z,33,1,2786,13707.000000000,13708.250000000,13706.750000000,13707.000000000,11,NQM1
2021-05-27T00:34:00.000000000Z,33,1,2786,13707.000000000,13707.000000000,13705.000000000,13705.750000000,24,NQM1
2021-05-27T00:35:00.000000000Z,33,1,2786,13706.500000000,13706.500000000,13704.500000000,13705.750000000,68,NQM1
2021-05-27T00:36:00.000000000Z,33,1,2786,13706.250000000,13706.750000000,13704.000000000,13704.000000000,40,NQM1
2021-05-27T00:37:00.000000000Z,33,1,2786,13704.000000000,13704.500000000,13702.000000000,13703.250000000,66,NQM1
2021-05-27T00:38:00.000000000Z,33,1,2786,13703.000000000,13705.500000000,13703.000000000,13704.750000000,58,NQM1
2021-05-27T00:39:00.000000000Z,33,1,2786,13704.250000000,13705.000000000,13703.500000000,13704.250000000,13,NQM1
2021-05-27T00:40:00.000000000Z,33,1,2786,13704.250000000,13704.250000000,13699.500000000,13701.250000000,94,NQM1
2021-05-27T00:41:00.000000000Z,33,1,2786,13701.000000000,13701.250000000,13699.500000000,13700.500000000,28,NQM1
2021-05-27T00:42:00.000000000Z,33,1,2786,13700.750000000,13700.750000000,13692.500000000,13694.250000000,196,NQM1
2021-05-27T00:43:00.000000000Z,33,1,2786,13694.250000000,13695.000000000,13684.250000000,13686.000000000,260,NQM1
2021-05-27T00:44:00.000000000Z,33,1,2786,13685.250000000,13692.750000000,13684.000000000,13691.500000000,194,NQM1
2021-05-27T00:45:00.000000000Z,33,1,2786,13691.250000000,13691.250000000,13684.750000000,13687.500000000,136,NQM1
2021-05-27T00:46:00.000000000Z,33,1,2786,13687.250000000,13688.750000000,13686.750000000,13688.250000000,75,NQM1
2021-05-27T00:47:00.000000000Z,33,1,2786,13688.250000000,13689.500000000,13687.250000000,13687.750000000,71,NQM1
2021-05-27T00:48:00.000000000Z,33,1,2786,13688.000000000,13689.000000000,13686.500000000,13689.000000000,74,NQM1
2021-05-27T00:49:00.000000000Z,33,1,2786,13688.000000000,13690.000000000,13688.000000000,13690.000000000,33,NQM1
2021-05-27T00:50:00.000000000Z,33,1,2786,13689.750000000,13689.750000000,13687.500000000,13688.000000000,42,NQM1
2021-05-27T00:51:00.000000000Z,33,1,2786,13688.500000000,13689.500000000,13686.500000000,13688.250000000,54,NQM1
2021-05-27T00:52:00.000000000Z,33,1,2786,13688.500000000,13690.250000000,13687.500000000,13689.500000000,41,NQM1
2021-05-27T00:53:00.000000000Z,33,1,2786,13689.500000000,13691.000000000,13689.000000000,13690.500000000,66,NQM1
2021-05-27T00:54:00.000000000Z,33,1,2786,13690.250000000,13694.500000000,13690.000000000,13692.500000000,117,NQM1
2021-05-27T00:55:00.000000000Z,33,1,2786,13692.750000000,13693.750000000,13692.250000000,13692.750000000,17,NQM1
2021-05-27T00:56:00.000000000Z,33,1,2786,13692.750000000,13693.500000000,13692.500000000,13693.250000000,33,NQM1
2021-05-27T00:57:00.000000000Z,33,1,2786,13693.250000000,13695.500000000,13693.250000000,13695.250000000,80,NQM1
2021-05-27T00:58:00.000000000Z,33,1,2786,13695.000000000,13695.500000000,13693.750000000,13694.750000000,44,NQM1
2021-05-27T00:59:00.000000000Z,33,1,2786,13694.750000000,13695.500000000,13694.250000000,13694.250000000,22,NQM1
2021-05-27T01:00:00.000000000Z,33,1,2786,13694.000000000,13694.750000000,13692.750000000,13693.250000000,66,NQM1
2021-05-27T01:01:00.000000000Z,33,1,2786,13692.500000000,13693.250000000,13691.250000000,13691.750000000,61,NQM1
2021-05-27T01:02:00.000000000Z,33,1,2786,13691.750000000,13694.250000000,13691.250000000,13693.750000000,52,NQM1
2021-05-27T01:03:00.000000000Z,33,1,2786,13693.750000000,13695.750000000,13692.000000000,13695.500000000,48,NQM1
2021-05-27T01:04:00.000000000Z,33,1,2786,13695.250000000,13695.500000000,13694.000000000,13695.250000000,17,NQM1
2021-05-27T01:05:00.000000000Z,33,1,2786,13694.000000000,13695.750000000,13693.500000000,13694.750000000,31,NQM1
2021-05-27T01:06:00.000000000Z,33,1,2786,13694.250000000,13695.500000000,13693.500000000,13693.750000000,32,NQM1
2021-05-27T01:07:00.000000000Z,33,1,2786,13693.000000000,13693.250000000,13688.000000000,13689.000000000,113,NQM1
2021-05-27T01:08:00.000000000Z,33,1,2786,13688.500000000,13688.500000000,13679.500000000,13681.250000000,281,NQM1
2021-05-27T01:09:00.000000000Z,33,1,2786,13681.250000000,13684.250000000,13680.000000000,13683.750000000,167,NQM1
2021-05-27T01:10:00.000000000Z,33,1,2786,13683.000000000,13683.000000000,13678.500000000,13680.750000000,152,NQM1
2021-05-27T01:11:00.000000000Z,33,1,2786,13680.750000000,13682.500000000,13680.500000000,13682.250000000,55,NQM1
2021-05-27T01:12:00.000000000Z,33,1,2786,13682.250000000,13684.000000000,13680.500000000,13680.750000000,78,NQM1
2021-05-27T01:13:00.000000000Z,33,1,2786,13680.500000000,13681.000000000,13677.250000000,13678.500000000,119,NQM1
2021-05-27T01:14:00.000000000Z,33,1,2786,13678.750000000,13682.500000000,13677.750000000,13679.750000000,111,NQM1
2021-05-27T01:15:00.000000000Z,33,1,2786,13679.500000000,13682.500000000,13676.750000000,13677.250000000,181,NQM1
2021-05-27T01:16:00.000000000Z,33,1,2786,13676.750000000,13679.250000000,13676.000000000,13677.250000000,71,NQM1
2021-05-27T01:17:00.000000000Z,33,1,2786,13676.750000000,13679.000000000,13675.750000000,13678.250000000,83,NQM1
2021-05-27T01:18:00.000000000Z,33,1,2786,13678.000000000,13680.500000000,13677.750000000,13680.250000000,60,NQM1
2021-05-27T01:19:00.000000000Z,33,1,2786,13680.000000000,13680.750000000,13678.000000000,13679.250000000,72,NQM1
2021-05-27T01:20:00.000000000Z,33,1,2786,13678.500000000,13678.500000000,13672.750000000,13676.000000000,176,NQM1
2021-05-27T01:21:00.000000000Z,33,1,2786,13676.000000000,13676.250000000,13667.250000000,13668.250000000,207,NQM1
2021-05-27T01:22:00.000000000Z,33,1,2786,13668.750000000,13673.250000000,13668.750000000,13672.750000000,121,NQM1
2021-05-27T01:23:00.000000000Z,33,1,2786,13672.500000000,13674.250000000,13671.500000000,13671.500000000,72,NQM1
2021-05-27T01:24:00.000000000Z,33,1,2786,13671.000000000,13672.250000000,13670.000000000,13670.500000000,46,NQM1
2021-05-27T01:25:00.000000000Z,33,1,2786,13670.000000000,13672.500000000,13669.750000000,13672.000000000,24,NQM1
2021-05-27T01:26:00.000000000Z,33,1,2786,13671.750000000,13675.750000000,13671.750000000,13675.250000000,65,NQM1
2021-05-27T01:27:00.000000000Z,33,1,2786,13675.500000000,13677.000000000,13674.500000000,13676.000000000,76,NQM1
2021-05-27T01:28:00.000000000Z,33,1,2786,13676.250000000,13678.250000000,13675.750000000,13676.500000000,80,NQM1
2021-05-27T01:29:00.000000000Z,33,1,2786,13676.250000000,13678.500000000,13676.250000000,13677.750000000,45,NQM1
2021-05-27T01:30:00.000000000Z,33,1,2786,13677.500000000,13677.500000000,13672.750000000,13673.250000000,98,NQM1
2021-05-27T01:31:00.000000000Z,33,1,2786,13673.250000000,13674.750000000,13670.000000000,13670.000000000,79,NQM1
2021-05-27T01:32:00.000000000Z,33,1,2786,13670.000000000,13674.000000000,13669.000000000,13673.250000000,59,NQM1
2021-05-27T01:33:00.000000000Z,33,1,2786,13673.250000000,13673.250000000,13669.000000000,13673.000000000,58,NQM1
