ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2020-11-23T00:00:00.000000000Z,33,1,16337,11931.750000000,11933.000000000,11927.750000000,11928.500000000,56,NQZ0
2020-11-23T00:01:00.000000000Z,33,1,16337,11928.000000000,11931.000000000,11928.000000000,11931.000000000,28,NQZ0
2020-11-23T00:02:00.000000000Z,33,1,16337,11931.250000000,11931.250000000,11929.250000000,11930.000000000,24,NQZ0
2020-11-23T00:03:00.000000000Z,33,1,16337,11930.250000000,11930.250000000,11928.500000000,11928.500000000,13,NQZ0
2020-11-23T00:04:00.000000000Z,33,1,16337,11928.500000000,11928.500000000,11926.500000000,11928.000000000,45,NQZ0
2020-11-23T00:05:00.000000000Z,33,1,16337,11928.000000000,11932.250000000,11928.000000000,11932.250000000,51,NQZ0
2020-11-23T00:06:00.000000000Z,33,1,16337,11932.250000000,11933.000000000,11927.500000000,11929.000000000,37,NQZ0
2020-11-23T00:07:00.000000000Z,33,1,16337,11929.500000000,11929.500000000,11926.500000000,11926.500000000,31,NQZ0
2020-11-23T00:08:00.000000000Z,33,1,16337,11927.500000000,11930.500000000,11926.750000000,11929.750000000,44,NQZ0
2020-11-23T00:09:00.000000000Z,33,1,16337,11930.000000000,11932.250000000,11929.250000000,11930.500000000,44,NQZ0
2020-11-23T00:10:00.000000000Z,33,1,16337,11930.500000000,11933.750000000,11930.250000000,11933.750000000,45,NQZ0
2020-11-23T00:11:00.000000000Z,33,1,16337,11933.750000000,11934.000000000,11930.500000000,11931.250000000,39,NQZ0
2020-11-23T00:12:00.000000000Z,33,1,16337,11931.250000000,11931.250000000,11929.250000000,11929.750000000,36,NQZ0
2020-11-23T00:13:00.000000000Z,33,1,16337,11929.750000000,11932.500000000,11929.750000000,11932.500000000,34,NQZ0
2020-11-23T00:14:00.000000000Z,33,1,16337,11932.250000000,11938.000000000,11932.250000000,11935.000000000,137,NQZ0
2020-11-23T00:15:00.000000000Z,33,1,16337,11935.000000000,11935.250000000,11932.250000000,11933.500000000,62,NQZ0
2020-11-23T00:16:00.000000000Z,33,1,16337,11934.000000000,11936.000000000,11934.000000000,11934.750000000,28,NQZ0
2020-11-23T00:17:00.000000000Z,33,1,16337,11935.250000000,11937.250000000,11934.500000000,11937.250000000,96,NQZ0
2020-11-23T00:18:00.000000000Z,33,1,16337,11936.750000000,11938.500000000,11934.000000000,11936.000000000,122,NQZ0
2020-11-23T00:19:00.000000000Z,33,1,16337,11936.000000000,11938.750000000,11935.500000000,11938.750000000,44,NQZ0
2020-11-23T00:20:00.000000000Z,33,1,16337,11938.750000000,11942.000000000,11938.000000000,11940.250000000,128,NQZ0
2020-11-23T00:21:00.000000000Z,33,1,16337,11940.250000000,11941.000000000,11937.250000000,11937.250000000,57,NQZ0
2020-11-23T00:22:00.000000000Z,33,1,16337,11937.750000000,11941.500000000,11936.500000000,11940.000000000,127,NQZ0
2020-11-23T00:23:00.000000000Z,33,1,16337,11939.250000000,11941.750000000,11939.250000000,11940.000000000,97,NQZ0
2020-11-23T00:24:00.000000000Z,33,1,16337,11940.750000000,11941.500000000,11939.000000000,11939.000000000,40,NQZ0
2020-11-23T00:25:00.000000000Z,33,1,16337,11939.000000000,11939.750000000,11937.750000000,11938.500000000,53,NQZ0
2020-11-23T00:26:00.000000000Z,33,1,16337,11939.750000000,11942.500000000,11939.750000000,11941.750000000,81,NQZ0
2020-11-23T00:27:00.000000000Z,33,1,16337,11941.750000000,11942.500000000,11939.500000000,11940.000000000,30,NQZ0
2020-11-23T00:28:00.000000000Z,33,1,16337,11940.000000000,11940.250000000,11938.500000000,11940.250000000,25,NQZ0
2020-11-23T00:29:00.000000000Z,33,1,16337,11941.000000000,11943.500000000,11940.250000000,11941.750000000,69,NQZ0
2020-11-23T00:30:00.000000000Z,33,1,16337,11942.000000000,11943.000000000,11942.000000000,11942.750000000,35,NQZ0
2020-11-23T00:31:00.000000000Z,33,1,16337,11942.250000000,11943.500000000,11942.000000000,11942.500000000,36,NQZ0
2020-11-23T00:32:00.000000000Z,33,1,16337,11942.500000000,11944.750000000,11942.250000000,11943.500000000,70,NQZ0
2020-11-23T00:33:00.000000000Z,33,1,16337,11943.250000000,11946.000000000,11943.250000000,11945.000000000,80,NQZ0
2020-11-23T00:34:00.000000000Z,33,1,16337,11945.250000000,11946.000000000,11941.500000000,11943.500000000,85,NQZ0
2020-11-23T00:35:00.000000000Z,33,1,16337,11943.500000000,11943.750000000,11941.750000000,11943.750000000,31,NQZ0
2020-11-23T00:36:00.000000000Z,33,1,16337,11944.500000000,11944.750000000,11941.750000000,11944.500000000,73,NQZ0
2020-11-23T00:37:00.000000000Z,33,1,16337,11943.750000000,11944.500000000,11943.000000000,11943.750000000,29,NQZ0
2020-11-23T00:38:00.000000000Z,33,1,16337,11944.250000000,11944.750000000,11943.000000000,11943.000000000,38,NQZ0
2020-11-23T00:39:00.000000000Z,33,1,16337,11943.000000000,11943.500000000,11942.000000000,11942.000000000,24,NQZ0
2020-11-23T00:40:00.000000000Z,33,1,16337,11943.000000000,11943.500000000,11942.000000000,11942.250000000,26,NQZ0
2020-11-23T00:41:00.000000000Z,33,1,16337,11943.250000000,11943.250000000,11942.000000000,11943.000000000,13,NQZ0
2020-11-23T00:42:00.000000000Z,33,1,16337,11943.000000000,11944.500000000,11942.250000000,11944.500000000,37,NQZ0
2020-11-23T00:43:00.000000000Z,33,1,16337,11943.500000000,11946.250000000,11942.000000000,11946.250000000,46,NQZ0
2020-11-23T00:44:00.000000000Z,33,1,16337,11946.000000000,11946.500000000,11944.250000000,11944.500000000,31,NQZ0
2020-11-23T00:45:00.000000000Z,33,1,16337,11944.500000000,11944.750000000,11943.250000000,11944.750000000,13,NQZ0
2020-11-23T00:46:00.000000000Z,33,1,16337,11944.250000000,11945.250000000,11944.250000000,11945.250000000,14,NQZ0
2020-11-23T00:47:00.000000000Z,33,1,16337,11945.250000000,11946.250000000,11944.500000000,11945.000000000,18,NQZ0
2020-11-23T00:48:00.000000000Z,33,1,16337,11945.000000000,11947.500000000,11944.500000000,11946.250000000,43,NQZ0
2020-11-23T00:49:00.000000000Z,33,1,16337,11946.500000000,11948.500000000,11945.750000000,11948.500000000,65,NQZ0
2020-11-23T00:50:00.000000000Z,33,1,16337,11948.250000000,11948.500000000,11945.000000000,11945.000000000,56,NQZ0
2020-11-23T00:51:00.000000000Z,33,1,16337,11945.000000000,11945.000000000,11942.750000000,11944.750000000,64,NQZ0
2020-11-23T00:52:00.000000000Z,33,1,16337,11944.750000000,11945.250000000,11944.500000000,11945.250000000,13,NQZ0
2020-11-23T00:53:00.000000000Z,33,1,16337,11945.500000000,11948.750000000,11945.500000000,11947.000000000,69,NQZ0
2020-11-23T00:54:00.000000000Z,33,1,16337,11947.250000000,11947.250000000,11944.750000000,11945.750000000,15,NQZ0
2020-11-23T00:55:00.000000000Z,33,1,16337,11946.000000000,11947.500000000,11945.250000000,11946.000000000,25,NQZ0
2020-11-23T00:56:00.000000000Z,33,1,16337,11946.500000000,11946.750000000,11945.000000000,11946.500000000,21,NQZ0
2020-11-23T00:57:00.000000000Z,33,1,16337,11946.250000000,11946.250000000,11945.250000000,11945.250000000,6,NQZ0
2020-11-23T00:58:00.000000000Z,33,1,16337,11945.250000000,11946.750000000,11945.250000000,11946.750000000,9,NQZ0
2020-11-23T00:59:00.000000000Z,33,1,16337,11946.500000000,11947.500000000,11945.500000000,11947.500000000,38,NQZ0
2020-11-23T01:00:00.000000000Z,33,1,16337,11947.500000000,11949.000000000,11944.750000000,11948.000000000,106,NQZ0
2020-11-23T01:01:00.000000000Z,33,1,16337,11947.500000000,11947.500000000,11943.000000000,11945.000000000,53,NQZ0
2020-11-23T01:02:00.000000000Z,33,1,16337,11945.500000000,11947.750000000,11945.000000000,11946.250000000,54,NQZ0
2020-11-23T01:03:00.000000000Z,33,1,16337,11946.250000000,11947.250000000,11941.750000000,11946.000000000,124,NQZ0
2020-11-23T01:04:00.000000000Z,33,1,16337,11946.000000000,11947.750000000,11945.750000000,11947.000000000,27,NQZ0
2020-11-23T01:05:00.000000000Z,33,1,16337,11947.250000000,11947.250000000,11945.250000000,11946.750000000,42,NQZ0
2020-11-23T01:06:00.000000000Z,33,1,16337,11947.000000000,11947.000000000,11944.750000000,11946.000000000,25,NQZ0
2020-11-23T01:07:00.000000000Z,33,1,16337,11945.500000000,11945.500000000,11944.250000000,11944.500000000,24,NQZ0
2020-11-23T01:08:00.000000000Z,33,1,16337,11945.250000000,11945.750000000,11944.750000000,11945.250000000,16,NQZ0
2020-11-23T01:09:00.000000000Z,33,1,16337,11944.750000000,11949.750000000,11944.000000000,11948.250000000,114,NQZ0
2020-11-23T01:10:00.000000000Z,33,1,16337,11948.250000000,11948.500000000,11946.250000000,11947.750000000,64,NQZ0
2020-11-23T01:11:00.000000000Z,33,1,16337,11947.250000000,11947.500000000,11946.500000000,11947.000000000,15,NQZ0
2020-11-23T01:12:00.000000000Z,33,1,16337,11946.250000000,11946.250000000,11945.000000000,11945.500000000,22,NQZ0
2020-11-23T01:13:00.000000000Z,33,1,16337,11945.500000000,11947.250000000,11945.500000000,11946.500000000,14,NQZ0
2020-11-23T01:14:00.000000000Z,33,1,16337,11946.750000000,11947.250000000,11945.500000000,11947.250000000,30,NQZ0
2020-11-23T01:15:00.000000000Z,33,1,16337,11945.750000000,11948.750000000,11945.500000000,11947.750000000,36,NQZ0
2020-11-23T01:16:00.000000000Z,33,1,16337,11948.750000000,11950.500000000,11948.000000000,11949.000000000,152,NQZ0
2020-11-23T01:17:00.000000000Z,33,1,16337,11949.000000000,11949.250000000,11947.000000000,11947.750000000,28,NQZ0
2020-11-23T01:18:00.000000000Z,33,1,16337,11947.250000000,11949.000000000,11947.250000000,11948.000000000,25,NQZ0
2020-11-23T01:19:00.000000000Z,33,1,16337,11947.500000000,11948.750000000,11946.500000000,11946.750000000,22,NQZ0
2020-11-23T01:20:00.000000000Z,33,1,16337,11948.000000000,11952.000000000,11947.500000000,11952.000000000,60,NQZ0
2020-11-23T01:21:00.000000000Z,33,1,16337,11951.750000000,11952.250000000,11949.250000000,11949.250000000,86,NQZ0
2020-11-23T01:22:00.000000000Z,33,1,16337,11949.250000000,11950.000000000,11948.500000000,11948.500000000,37,NQZ0
2020-11-23T01:23:00.000000000Z,33,1,16337,11949.500000000,11949.750000000,11948.000000000,11948.750000000,31,NQZ0
2020-11-23T01:24:00.000000000Z,33,1,16337,11949.750000000,11949.750000000,11947.750000000,11947.750000000,20,NQZ0
2020-11-23T01:25:00.000000000Z,33,1,16337,11949.000000000,11949.750000000,11946.750000000,11947.250000000,33,NQZ0
2020-11-23T01:26:00.000000000Z,33,1,16337,11948.500000000,11948.500000000,11944.250000000,11944.250000000,102,NQZ0
2020-11-23T01:27:00.000000000Z,33,1,16337,11944.250000000,11946.000000000,11943.250000000,11944.750000000,116,NQZ0
2020-11-23T01:28:00.000000000Z,33,1,16337,11945.250000000,11946.000000000,11944.500000000,11945.750000000,29,NQZ0
2020-11-23T01:29:00.000000000Z,33,1,16337,11945.000000000,11946.000000000,11944.500000000,11945.500000000,20,NQZ0
2020-11-23T01:30:00.000000000Z,33,1,16337,11945.500000000,11945.500000000,11942.250000000,11943.250000000,75,NQZ0
2020-11-23T01:31:00.000000000Z,33,1,16337,11942.500000000,11945.000000000,11936.750000000,11939.250000000,313,NQZ0
2020-11-23T01:32:00.000000000Z,33,1,16337,11938.500000000,11942.000000000,11938.000000000,11940.500000000,123,NQZ0
2020-11-23T01:33:00.000000000Z,33,1,16337,11940.000000000,11942.500000000,11938.750000000,11940.250000000,72,NQZ0
2020-11-23T01:34:00.000000000Z,33,1,16337,11940.750000000,11942.500000000,11939.250000000,11941.250000000,54,NQZ0
2020-11-23T01:35:00.000000000Z,33,1,16337,11941.250000000,11941.250000000,11938.000000000,11938.500000000,55,NQZ0
2020-11-23T01:36:00.000000000Z,33,1,16337,11939.000000000,11940.750000000,11936.500000000,11940.750000000,64,NQZ0
2020-11-23T01:37:00.000000000Z,33,1,16337,11941.250000000,11941.250000000,11938.250000000,11939.250000000,39,NQZ0
2020-11-23T01:38:00.000000000Z,33,1,16337,11939.250000000,11940.000000000,11937.750000000,11939.250000000,29,NQZ0
2020-11-23T01:39:00.000000000Z,33,1,16337,11940.000000000,11943.250000000,11939.000000000,11942.500000000,78,NQZ0
2020-11-23T01:40:00.000000000Z,33,1,16337,11943.250000000,11946.500000000,11942.500000000,11945.000000000,81,NQZ0
2020-11-23T01:41:00.000000000Z,33,1,16337,11944.500000000,11946.000000000,11943.250000000,11944.250000000,29,NQZ0
2020-11-23T01:42:00.000000000Z,33,1,16337,11943.250000000,11944.750000000,11941.250000000,11941.250000000,165,NQZ0
2020-11-23T01:43:00.000000000Z,33,1,16337,11941.500000000,11942.500000000,11940.250000000,11940.250000000,59,NQZ0
2020-11-23T01:44:00.000000000Z,33,1,16337,11940.000000000,11941.250000000,11938.750000000,11939.250000000,68,NQZ0
2020-11-23T01:45:00.000000000Z,33,1,16337,11939.000000000,11942.500000000,11939.000000000,11940.500000000,61,NQZ0
2020-11-23T01:46:00.000000000Z,33,1,16337,11940.000000000,11941.000000000,11937.750000000,11938.750000000,32,NQZ0
2020-11-23T01:47:00.000000000Z,33,1,16337,11937.750000000,11938.500000000,11936.000000000,11936.500000000,92,NQZ0
2020-11-23T01:48:00.000000000Z,33,1,16337,11935.750000000,11938.500000000,11934.250000000,11938.500000000,114,NQZ0
2020-11-23T01:49:00.000000000Z,33,1,16337,11937.000000000,11938.250000000,11936.500000000,11936.750000000,26,NQZ0
2020-11-23T01:50:00.000000000Z,33,1,16337,11937.500000000,11938.250000000,11936.750000000,11937.250000000,34,NQZ0
2020-11-23T01:51:00.000000000Z,33,1,16337,11937.000000000,11938.750000000,11936.750000000,11937.500000000,41,NQZ0
2020-11-23T01:52:00.000000000Z,33,1,16337,11937.500000000,11941.500000000,11937.250000000,11939.750000000,71,NQZ0
2020-11-23T01:53:00.000000000Z,33,1,16337,11940.000000000,11940.000000000,11938.000000000,11940.000000000,20,NQZ0
2020-11-23T01:54:00.000000000Z,33,1,16337,11940.750000000,11943.000000000,11940.250000000,11942.750000000,42,NQZ0
2020-11-23T01:55:00.000000000Z,33,1,16337,11942.500000000,11944.500000000,11942.000000000,11943.000000000,76,NQZ0
2020-11-23T01:56:00.000000000Z,33,1,16337,11942.750000000,11942.750000000,11939.250000000,11939.250000000,43,NQZ0
2020-11-23T01:57:00.000000000Z,33,1,16337,11939.250000000,11941.250000000,11939.250000000,11941.250000000,26,NQZ0
2020-11-23T01:58:00.000000000Z,33,1,16337,11940.750000000,11940.750000000,11939.750000000,11940.500000000,6,NQZ0
2020-11-23T01:59:00.000000000Z,33,1,16337,11940.000000000,11940.250000000,11939.000000000,11940.250000000,27,NQZ0
2020-11-23T02:00:00.000000000Z,33,1,16337,11939.000000000,11940.000000000,11938.000000000,11939.250000000,42,NQZ0
2020-11-23T02:01:00.000000000Z,33,1,16337,11939.250000000,11941.250000000,11938.500000000,11940.000000000,38,NQZ0
2020-11-23T02:02:00.000000000Z,33,1,16337,11939.750000000,11940.000000000,11938.500000000,11939.000000000,18,NQZ0
2020-11-23T02:03:00.000000000Z,33,1,16337,11939.250000000,11939.250000000,11937.750000000,11938.500000000,20,NQZ0
2020-11-23T02:04:00.000000000Z,33,1,16337,11937.750000000,11939.250000000,11936.750000000,11938.750000000,40,NQZ0
2020-11-23T02:05:00.000000000Z,33,1,16337,11938.250000000,11939.500000000,11938.000000000,11938.750000000,30,NQZ0
2020-11-23T02:06:00.000000000Z,33,1,16337,11939.000000000,11939.000000000,11937.500000000,11938.750000000,22,NQZ0
2020-11-23T02:07:00.000000000Z,33,1,16337,11939.000000000,11940.750000000,11938.750000000,11940.750000000,32,NQZ0
2020-11-23T02:08:00.000000000Z,33,1,16337,11941.000000000,11942.250000000,11940.250000000,11940.750000000,36,NQZ0
2020-11-23T02:09:00.000000000Z,33,1,16337,11940.750000000,11941.000000000,11939.250000000,11939.250000000,30,NQZ0
2020-11-23T02:10:00.000000000Z,33,1,16337,11940.000000000,11941.000000000,11939.250000000,11940.250000000,31,NQZ0
2020-11-23T02:11:00.000000000Z,33,1,16337,11940.250000000,11940.500000000,11939.250000000,11940.250000000,21,NQZ0
2020-11-23T02:12:00.000000000Z,33,1,16337,11939.750000000,11941.250000000,11939.500000000,11941.000000000,17,NQZ0
2020-11-23T02:13:00.000000000Z,33,1,16337,11940.500000000,11941.500000000,11939.750000000,11941.500000000,21,NQZ0
