ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-09-19T09:47:00.000000000Z,33,1,42019395,425.000000000,425.000000000,425.000000000,425.000000000,5,MNQU4-MNQH5
2024-09-19T12:30:00.000000000Z,33,1,42019395,424.550000000,424.550000000,424.550000000,424.550000000,1,MNQU4-MNQH5
2024-09-19T12:31:00.000000000Z,33,1,42019395,424.300000000,424.300000000,423.800000000,423.800000000,3,MNQU4-MNQH5
2024-09-19T19:00:00.000000000Z,33,1,42019395,431.200000000,431.200000000,431.200000000,431.200000000,1,MNQU4-MNQH5
2024-09-19T19:06:00.000000000Z,33,1,42019395,431.450000000,431.450000000,431.450000000,431.450000000,1,MNQU4-MNQH5
2024-09-19T19:13:00.000000000Z,33,1,42019395,431.700000000,431.700000000,431.700000000,431.700000000,1,MNQU4-MNQH5
2024-09-19T19:21:00.000000000Z,33,1,42019395,431.950000000,431.950000000,431.950000000,431.950000000,1,MNQU4-MNQH5
2024-09-19T19:28:00.000000000Z,33,1,42019395,432.200000000,432.200000000,432.200000000,432.200000000,1,MNQU4-MNQH5
2024-09-19T19:32:00.000000000Z,33,1,42019395,432.450000000,432.450000000,432.450000000,432.450000000,1,MNQU4-MNQH5
2024-09-19T19:35:00.000000000Z,33,1,42019395,432.700000000,432.950000000,432.700000000,432.950000000,2,MNQU4-MNQH5
2024-09-19T19:38:00.000000000Z,33,1,42019395,433.200000000,434.200000000,433.200000000,434.200000000,5,MNQU4-MNQH5
2024-09-19T19:41:00.000000000Z,33,1,42019395,434.450000000,434.450000000,434.450000000,434.450000000,1,MNQU4-MNQH5
