ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2021-12-13T00:19:00.000000000Z,33,1,41023,1.750000000,1.750000000,1.750000000,1.750000000,5,MNQZ1-MNQH2
2021-12-13T00:29:00.000000000Z,33,1,41023,1.350000000,1.400000000,1.350000000,1.400000000,30,MNQZ1-MNQH2
2021-12-13T00:34:00.000000000Z,33,1,41023,1.500000000,1.550000000,1.500000000,1.550000000,30,MNQZ1-MNQH2
2021-12-13T00:40:00.000000000Z,33,1,41023,1.300000000,1.350000000,1.300000000,1.350000000,30,MNQZ1-MNQH2
2021-12-13T01:44:00.000000000Z,33,1,41023,1.900000000,1.900000000,1.900000000,1.900000000,20,MNQZ1-MNQH2
2021-12-13T01:54:00.000000000Z,33,1,41023,1.950000000,1.950000000,1.950000000,1.950000000,5,MNQZ1-MNQH2
2021-12-13T02:01:00.000000000Z,33,1,41023,1.950000000,1.950000000,1.950000000,1.950000000,1,MNQZ1-MNQH2
2021-12-13T02:03:00.000000000Z,33,1,41023,1.900000000,1.900000000,1.850000000,1.850000000,2,MNQZ1-MNQH2
2021-12-13T02:10:00.000000000Z,33,1,41023,1.950000000,1.950000000,1.950000000,1.950000000,14,MNQZ1-MNQH2
2021-12-13T02:18:00.000000000Z,33,1,41023,2.000000000,2.000000000,2.000000000,2.000000000,20,MNQZ1-MNQH2
2021-12-13T02:29:00.000000000Z,33,1,41023,2.050000000,2.050000000,2.050000000,2.050000000,17,MNQZ1-MNQH2
2021-12-13T02:35:00.000000000Z,33,1,41023,2.000000000,2.000000000,2.000000000,2.000000000,1,MNQZ1-MNQH2
2021-12-13T02:37:00.000000000Z,33,1,41023,1.500000000,1.500000000,1.500000000,1.500000000,4,MNQZ1-MNQH2
2021-12-13T03:16:00.000000000Z,33,1,41023,1.500000000,1.500000000,1.500000000,1.500000000,1,MNQZ1-MNQH2
2021-12-13T03:23:00.000000000Z,33,1,41023,1.500000000,1.500000000,1.500000000,1.500000000,2,MNQZ1-MNQH2
2021-12-13T03:43:00.000000000Z,33,1,41023,2.100000000,2.100000000,2.100000000,2.100000000,2,MNQZ1-MNQH2
2021-12-13T05:28:00.000000000Z,33,1,41023,2.050000000,2.050000000,2.050000000,2.050000000,1,MNQZ1-MNQH2
2021-12-13T06:49:00.000000000Z,33,1,41023,2.350000000,2.350000000,2.350000000,2.350000000,6,MNQZ1-MNQH2
2021-12-13T07:27:00.000000000Z,33,1,41023,2.250000000,2.250000000,2.250000000,2.250000000,2,MNQZ1-MNQH2
2021-12-13T08:19:00.000000000Z,33,1,41023,2.400000000,2.400000000,2.400000000,2.400000000,5,MNQZ1-MNQH2
2021-12-13T08:34:00.000000000Z,33,1,41023,2.400000000,2.400000000,2.400000000,2.400000000,2,MNQZ1-MNQH2
2021-12-13T08:49:00.000000000Z,33,1,41023,2.500000000,2.500000000,2.500000000,2.500000000,19,MNQZ1-MNQH2
2021-12-13T08:53:00.000000000Z,33,1,41023,2.100000000,2.100000000,2.100000000,2.100000000,6,MNQZ1-MNQH2
2021-12-13T09:07:00.000000000Z,33,1,41023,1.900000000,1.900000000,1.900000000,1.900000000,7,MNQZ1-MNQH2
2021-12-13T09:14:00.000000000Z,33,1,41023,1.900000000,1.900000000,1.900000000,1.900000000,8,MNQZ1-MNQH2
2021-12-13T09:49:00.000000000Z,33,1,41023,1.850000000,1.850000000,1.850000000,1.850000000,8,MNQZ1-MNQH2
2021-12-13T10:22:00.000000000Z,33,1,41023,2.250000000,2.250000000,2.250000000,2.250000000,1,MNQZ1-MNQH2
2021-12-13T10:37:00.000000000Z,33,1,41023,2.200000000,2.200000000,2.200000000,2.200000000,54,MNQZ1-MNQH2
2021-12-13T11:03:00.000000000Z,33,1,41023,2.150000000,2.150000000,2.150000000,2.150000000,33,MNQZ1-MNQH2
2021-12-13T11:20:00.000000000Z,33,1,41023,2.300000000,2.300000000,2.250000000,2.250000000,20,MNQZ1-MNQH2
2021-12-13T11:29:00.000000000Z,33,1,41023,2.400000000,2.400000000,2.400000000,2.400000000,2,MNQZ1-MNQH2
2021-12-13T11:38:00.000000000Z,33,1,41023,2.250000000,2.250000000,2.250000000,2.250000000,1,MNQZ1-MNQH2
2021-12-13T12:50:00.000000000Z,33,1,41023,2.600000000,2.600000000,2.600000000,2.600000000,5,MNQZ1-MNQH2
2021-12-13T12:53:00.000000000Z,33,1,41023,2.500000000,2.500000000,2.500000000,2.500000000,1,MNQZ1-MNQH2
2021-12-13T13:09:00.000000000Z,33,1,41023,2.500000000,2.500000000,2.500000000,2.500000000,1,MNQZ1-MNQH2
2021-12-13T13:11:00.000000000Z,33,1,41023,2.600000000,2.600000000,2.600000000,2.600000000,2,MNQZ1-MNQH2
2021-12-13T13:14:00.000000000Z,33,1,41023,2.500000000,2.500000000,2.500000000,2.500000000,20,MNQZ1-MNQH2
2021-12-13T13:15:00.000000000Z,33,1,41023,2.500000000,2.500000000,2.500000000,2.500000000,15,MNQZ1-MNQH2
2021-12-13T13:25:00.000000000Z,33,1,41023,2.350000000,2.350000000,2.350000000,2.350000000,5,MNQZ1-MNQH2
2021-12-13T13:48:00.000000000Z,33,1,41023,2.250000000,2.250000000,2.250000000,2.250000000,88,MNQZ1-MNQH2
2021-12-13T13:57:00.000000000Z,33,1,41023,2.250000000,2.250000000,2.250000000,2.250000000,45,MNQZ1-MNQH2
2021-12-13T14:05:00.000000000Z,33,1,41023,2.000000000,2.000000000,2.000000000,2.000000000,1,MNQZ1-MNQH2
2021-12-13T14:11:00.000000000Z,33,1,41023,2.000000000,2.000000000,2.000000000,2.000000000,10,MNQZ1-MNQH2
2021-12-13T14:17:00.000000000Z,33,1,41023,2.000000000,2.000000000,2.000000000,2.000000000,2,MNQZ1-MNQH2
2021-12-13T14:18:00.000000000Z,33,1,41023,2.000000000,2.000000000,2.000000000,2.000000000,1,MNQZ1-MNQH2
2021-12-13T14:30:00.000000000Z,33,1,41023,2.100000000,2.150000000,2.100000000,2.150000000,25,MNQZ1-MNQH2
