ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-11-01T02:14:00.000000000Z,33,1,42009475,20455.000000000,20455.000000000,20455.000000000,20455.000000000,1,MNQM5
2024-11-01T13:56:00.000000000Z,33,1,42009475,20608.500000000,20608.500000000,20608.500000000,20608.500000000,1,MNQM5
2024-11-01T14:01:00.000000000Z,33,1,42009475,20600.000000000,20600.000000000,20600.000000000,20600.000000000,1,MNQM5
2024-11-01T14:08:00.000000000Z,33,1,42009475,20615.250000000,20625.000000000,20615.250000000,20625.000000000,3,MNQM5
2024-11-01T14:43:00.000000000Z,33,1,42009475,20630.000000000,20630.000000000,20630.000000000,20630.000000000,1,MNQM5
2024-11-01T14:46:00.000000000Z,33,1,42009475,20630.000000000,20630.000000000,20630.000000000,20630.000000000,1,MNQM5
2024-11-01T18:08:00.000000000Z,33,1,42009475,20595.000000000,20595.000000000,20595.000000000,20595.000000000,1,MNQM5
2024-11-01T19:51:00.000000000Z,33,1,42009475,20575.000000000,20575.000000000,20575.000000000,20575.000000000,1,MNQM5
