ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2022-10-06T00:01:00.000000000Z,33,1,8071,11800.250000000,11804.750000000,11800.250000000,11804.750000000,2,MNQH3
2022-10-06T00:02:00.000000000Z,33,1,8071,11804.750000000,11804.750000000,11804.750000000,11804.750000000,2,MNQH3
2022-10-06T00:03:00.000000000Z,33,1,8071,11805.750000000,11805.750000000,11805.750000000,11805.750000000,1,MNQH3
2022-10-06T00:04:00.000000000Z,33,1,8071,11804.500000000,11804.500000000,11804.500000000,11804.500000000,3,MNQH3
2022-10-06T00:08:00.000000000Z,33,1,8071,11798.750000000,11800.000000000,11798.750000000,11800.000000000,4,MNQH3
2022-10-06T00:09:00.000000000Z,33,1,8071,11799.250000000,11799.250000000,11799.250000000,11799.250000000,1,MNQH3
2022-10-06T00:10:00.000000000Z,33,1,8071,11802.250000000,11806.500000000,11802.250000000,11806.500000000,2,MNQH3
2022-10-06T00:12:00.000000000Z,33,1,8071,11812.000000000,11822.000000000,11812.000000000,11822.000000000,11,MNQH3
2022-10-06T00:13:00.000000000Z,33,1,8071,11827.750000000,11831.750000000,11827.250000000,11831.750000000,9,MNQH3
2022-10-06T00:14:00.000000000Z,33,1,8071,11828.000000000,11828.000000000,11828.000000000,11828.000000000,1,MNQH3
2022-10-06T00:17:00.000000000Z,33,1,8071,11834.000000000,11834.000000000,11834.000000000,11834.000000000,2,MNQH3
2022-10-06T00:20:00.000000000Z,33,1,8071,11837.000000000,11838.250000000,11835.750000000,11837.750000000,6,MNQH3
2022-10-06T00:21:00.000000000Z,33,1,8071,11840.000000000,11840.000000000,11838.500000000,11838.500000000,2,MNQH3
2022-10-06T00:22:00.000000000Z,33,1,8071,11833.000000000,11833.000000000,11833.000000000,11833.000000000,1,MNQH3
2022-10-06T00:23:00.000000000Z,33,1,8071,11833.000000000,11833.000000000,11833.000000000,11833.000000000,1,MNQH3
2022-10-06T00:25:00.000000000Z,33,1,8071,11826.500000000,11834.750000000,11826.500000000,11834.750000000,2,MNQH3
2022-10-06T00:26:00.000000000Z,33,1,8071,11834.750000000,11834.750000000,11834.750000000,11834.750000000,1,MNQH3
2022-10-06T00:27:00.000000000Z,33,1,8071,11831.750000000,11831.750000000,11831.750000000,11831.750000000,1,MNQH3
2022-10-06T00:30:00.000000000Z,33,1,8071,11837.250000000,11837.250000000,11837.250000000,11837.250000000,1,MNQH3
2022-10-06T00:32:00.000000000Z,33,1,8071,11831.000000000,11833.500000000,11831.000000000,11833.500000000,2,MNQH3
2022-10-06T00:33:00.000000000Z,33,1,8071,11833.750000000,11834.500000000,11833.750000000,11834.500000000,5,MNQH3
2022-10-06T00:35:00.000000000Z,33,1,8071,11827.250000000,11827.250000000,11827.250000000,11827.250000000,5,MNQH3
2022-10-06T00:36:00.000000000Z,33,1,8071,11824.500000000,11826.500000000,11824.500000000,11824.500000000,3,MNQH3
