20230314;12080;12356.5;12032.25;12337;747697
20230315;12329.75;12407.5;12096.75;12377.75;833272
20230316;12398.75;12735.75;12314;12715.5;736519
20230317;12708;12811.25;12569.5;12644.75;734052
20230320;12690;12750;12525.25;12688.5;694471
20230321;12699.75;12898.25;12676.5;12867.25;565860
20230322;12873.25;13082;12678;12707;713083
20230323;12695;13031;12694.25;12854;838385
20230324;12871.5;12924.75;12728;12890.25;676547
20230327;12916;12984.5;12765.5;12788.5;554519
20230328;12810.5;12833.5;12634.25;12732.5;531684
20230329;12745.5;12994;12742;12965;556171
20230330;12962.5;13111.75;12931.5;13082;571720
20230331;13084.25;13311.5;13057.5;13301.75;613393
20230403;13262;13278.75;13154;13270;536114
20230404;13259;13348.75;13168.25;13219;571010
20230405;13230;13247.25;13006;13058.75;460481
20230406;13072.75;13191;12953.25;13170.75;593318
20230407;13162.75;13192.25;13122;13170.75;41217
20230410;13179.75;13203.25;12967.5;13158;549004
20230411;13163.25;13208.75;13053.5;13074.75;544009
20230412;13073.75;13241.75;12937.75;12952.25;678746
20230413;12957;13228;12925.5;13209.75;546279
20230414;13183;13255;13058;13181.25;616890
20230417;13212.5;13218;13076.75;13186.5;536735
20230418;13184;13298.75;13138;13193;567738
20230419;13170.5;13226.75;13065;13168.25;526433
20230420;13162;13200;13021.75;13074.25;673041
20230421;13089;13122;12982.5;13090.5;587511
20230424;13070;13134;12967.25;13056.5;573240
20230425;13050.25;13059.5;12800;12809.5;685900
20230426;12940;13012.25;12863.75;12887.75;744879
20230427;12965;13333;12936;13231.25;714378
20230428;13215;13336;13169;13320.25;665799
20230501;13317;13370.25;13258.75;13306.75;484098
20230502;13290;13334.75;13110.25;13184.5;655214
20230503;13162;13314;13080;13100.75;644038
20230504;13064;13173;13001.75;13043.75;649450
20230505;13060;13359;13055.75;13317.75;563690
20230508;13316;13368;13254.5;13352.25;502250
20230509;13338.5;13347;13250.5;13264.75;548380
20230510;13258.75;13446.75;13202.75;13409.5;833021
20230511;13410;13470.25;13361.5;13446.5;649523
20230512;13446;13494.25;13310.5;13396.25;618594
20230515;13378.75;13480;13350;13468;492505
20230516;13461;13554.5;13426.25;13483.25;558715
20230517;13498.5;13669;13474.25;13643.5;613221
20230518;13640.5;13913;13628.25;13894;738771
20230519;13908.5;13960.25;13814.25;13858;651973
20230522;13805.5;13946.75;13794.25;13902.5;531768
20230523;13913.25;13979.25;13710;13728.75;648245
20230524;13729;13845.75;13566.5;13650.25;694991
20230525;13877;14031.25;13803;13976.5;806925
20230526;13977.75;14369;13924.5;14332.5;715310
20230529;14437.5;14459.75;14367.5;14404.75;93278
20230530;14399.5;14570;14336.75;14396.75;779419
20230531;14397.25;14429;14251.25;14300.5;666917
20230601;14289.5;14528.25;14248.25;14472.25;610797
20230602;14494;14627.75;14468.25;14575.25;614244
20230605;14577;14694.75;14512.75;14588.75;607587
20230606;14582;14623.75;14504.5;14586.5;566094
20230607;14594.5;14675;14305.5;14331.5;756559
20230608;14316;14526.75;14256.75;14503;626522
20230609;14517;14687.5;14460.25;14556.25;518932
20230612;14560.25;14827;14554.25;14800.5;244743
20230613;14824;14967.75;14779.5;14914.25;231298
20230614;14925;15061.5;14793;15012.75;124775
20230615;15038;15252;14878;15188;80857
20230616;15181.25;15324;15130.5;15316.5;5829
