20230623;15236;15236;14985.25;15058.25;620593
20230626;15057.75;15152.5;14853.5;14856.5;649993
20230627;14875;15139.25;14862.25;15111.5;569198
20230628;15088.25;15219;15021.25;15130;662146
20230629;15161;15202.75;15028.5;15100.25;594134
20230630;15106;15376.75;15099;15337;529455
20230703;15331;15392;15308;15364.75;265064
20230705;15357;15432;15255.25;15360.75;519857
20230706;15353.75;15366;15111.5;15238;574681
20230707;15211.75;15359.75;15172.25;15181.75;555119
20230710;15198.5;15218.25;15063.25;15187;609953
20230711;15195.75;15278.75;15109.5;15260;552637
20230712;15258;15507.75;15254.5;15444.75;649433
20230713;15457.75;15741.25;15456.5;15711.5;563935
20230714;15699;15857.25;15663;15694.25;629943
20230717;15690;15882.75;15661.5;15840.75;522129
20230718;15832;16029.75;15733;15974.75;633272
20230719;15949.25;16062.75;15911.25;15959.25;682279
20230720;15922.75;15925.75;15547;15592.25;810475
20230721;15590.75;15719.25;15522.25;15540;704413
20230724;15556;15618.75;15483.75;15561.25;561877
20230725;15570;15736.25;15549.25;15673;554880
20230726;15730.25;15739.25;15515;15610.75;683826
20230727;15638.75;15904;15511.25;15571;846437
20230728;15580;15896;15546.25;15847.5;689386
20230731;15850;15917;15791.25;15857.5;523896
20230801;15869.25;15889.25;15728.25;15817.25;529660
20230802;15757;15789.75;15414;15473;773499
20230803;15455.75;15551.75;15339.5;15438.75;658841
20230804;15441;15610.25;15336.5;15354;773229
20230807;15370.5;15495.5;15334.25;15485.5;578299
20230808;15495;15497.75;15218;15354.25;638813
20230809;15351.75;15432.5;15146.5;15178.25;652732
20230810;15202.5;15442.25;15136;15201.25;807104
20230811;15219;15266.75;15037.25;15095.75;613959
20230814;15104;15282;15020.75;15270.25;554628
20230815;15279;15335;15074.75;15106.5;593602
20230816;15110.75;15166;14921.5;14942.25;641607
20230817;14940.25;15018.25;14738.25;14778;681399
20230818;14748;14802.75;14609.25;14744;731241
20230821;14762.5;15013.75;14720.5;14985.75;641685
20230822;14974.5;15118.25;14932;14958.5;623728
20230823;14959.75;15356.75;14957.25;15195.5;606168
20230824;15333;15418;14817;14862;847308
20230825;14833;15048.75;14751.75;14979.25;823889
20230828;14991;15126.5;14973.5;15092.5;586342
20230829;15098.75;15430.5;15049.75;15415.75;616223
20230830;15427.5;15522.75;15361.5;15501.25;590194
20230831;15513.75;15606.75;15460;15538.5;584743
20230901;15534;15661.25;15454;15516.25;572689
20230905;15517;15586.75;15418.25;15534.5;604891
20230906;15511.25;15533;15310.5;15399.5;596503
20230907;15385;15395.75;15157.5;15282.25;644887
20230908;15286.25;15390.75;15223;15297.5;598477
20230911;15308;15497.5;15298;15475.75;411385
20230912;15466.5;15480.75;15288.75;15304.75;253049
20230913;15308.5;15424.25;15212.75;15356.25;190166
20230914;15372.75;15517.75;15337.25;15478;110435
