20211216;16288;16457;15793;15866.75;759028
20211217;15878;15956.5;15651.75;15788;789982
20211220;15809.5;15851.75;15492;15621.25;667245
20211221;15674.25;15987.25;15605;15980;525734
20211222;15979;16183;15881.5;16169.75;470805
20211223;16180;16356;16145.25;16299;341814
20211227;16304.25;16580.75;16304.25;16560;342718
20211228;16565.75;16659.5;16452.25;16488;450281
20211229;16513.5;16564.25;16387.5;16490.5;350905
20211230;16484.5;16567.5;16411.25;16430.25;297627
20211231;16431;16464;16313.75;16320.75;356423
20220103;16356;16508;16292;16485.5;504454
20220104;16497.75;16564;16139.5;16275.75;662511
20220105;16265;16269;15752.75;15766.5;757477
20220106;15763.75;15895.75;15598.5;15759;794291
20220107;15801.75;15852.75;15510;15581;690650
20220110;15590;15669;15152.5;15608;878788
20220111;15622.25;15839.5;15475;15831;699957
20220112;15826;16009.25;15762.5;15887.25;667346
20220113;15901;15979.75;15458.25;15490.25;755583
20220114;15505;15621;15312.5;15595.75;787450
20220117;15616.75;15653.25;15507.25;15559.25;112543
20220118;15564;15603.25;15170.75;15206;745228
20220119;15238.75;15372;15011.25;15033.5;770384
20220120;15042.25;15340.25;14646.75;14841;761355
20220121;14722;14858.5;14408.5;14426.5;1028529
20220124;14410;14582;13706;14501;1303233
20220125;14495;14499;13890;14140.75;946405
20220126;13945.5;14639.75;13945.5;14158.5;891402
20220127;14194;14409.25;13844.5;13986.75;859781
20220128;14167.75;14442;13831;14433;865703
20220131;14454;14914.75;14353.25;14905;633959
20220201;14868.75;15137;14729.25;14994.75;588588
20220202;15129;15260;14825;15114.5;634123
20220203;14852.5;14870;14456.25;14492.25;717972
20220204;14770;14825.75;14362.75;14685.5;756861
20220207;14682.5;14806.25;14511.5;14559.75;557025
20220208;14600;14776;14467.5;14734.5;604140
20220209;14746.25;15068;14741;15038.25;524006
20220210;15062.25;15062.25;14622;14701;819348
20220211;14698.25;14766.75;14181;14240.5;826200
20220214;14250;14394;14031;14253;728327
20220215;14257;14614.75;14223.25;14609.5;555487
20220216;14588;14668.5;14381;14600;588402
20220217;14592.25;14619.5;14131.5;14164.75;623354
20220218;14156.25;14299;13906.25;13996;754999
20220221;13952.75;14157.5;13716.25;13735.5;237331
20220222;13680;14108.25;13580.25;13862.75;866787
20220223;13928.25;14068.75;13471.25;13507.5;703162
20220224;13484.25;13983.25;13025.75;13966.5;1108985
20220225;13909.5;14196.25;13760.25;14180.5;775149
20220228;13900.25;14292.25;13683;14228;745433
20220301;14219.25;14327.75;13900;14005.5;638649
20220302;14026.25;14290;13911.5;14239.25;620641
20220303;14196.5;14391;13955;14030.5;591229
20220304;14069.25;14086.5;13733.75;13839.75;716141
20220307;13763.5;13879.75;13265;13320.75;702998
20220308;13283;13666;13103.25;13267;827158
20220309;13192.25;13821.75;13189.75;13734.75;639503
20220310;13778;13778;13396.25;13586;577122
20220311;13577.25;13860.75;13281.75;13292;374050
20220314;13362;13447.5;13015.5;13045.5;319283
20220315;13082;13489;12944;13451.75;207979
20220316;13451.75;14029.25;13420.5;13953;219316
20220317;13999;14136.25;13822.75;14111.75;89665
20220318;14060;14095.25;13970.5;14095.25;3994
