20241216;22062;22450;22050.5;22408;259476
20241217;22412.25;22425.75;22244.25;22314.5;453105
20241218;22309.25;22387.75;21311;21501.75;642537
20241219;21499.75;21697.75;21345.75;21379;689044
20241220;21429.25;21812.25;21006.5;21566.5;840160
20241223;21566;21776.75;21476.75;21753.25;502018
20241224;21743.25;22049.75;21709;22028.5;256897
20241226;22049.5;22111.25;21870.25;22008;398412
20241227;21990.75;22008;21498.75;21698.5;555266
20241230;21711;21742.75;21253;21416.25;516039
20241231;21390.25;21524.75;21182;21226.5;469094
20250102;21269;21490.5;20983.75;21167.5;658867
20250103;21186.75;21559.25;21144;21516.5;479422
20250106;21532.25;21896.75;21478.25;21744.5;562266
20250107;21781.25;21806;21279.5;21359.75;632582
20250108;21380.75;21448.25;21166.25;21360.75;626784
20250109;21334.75;21360.75;21218;21360.75;77136
20250110;21302.75;21372.5;20874.75;21016;691607
20250113;21027.5;21037;20694;20947.25;606694
20250114;21020;21143.75;20773.5;20919.5;664463
20250115;20977;21452.75;20909;21400.25;543896
20250116;21389;21567.25;21172.25;21249.75;586335
20250117;21227.5;21682.5;21209.25;21594.75;580295
20250120;21600;21778.75;21526.5;21683;155119
20250121;21687.25;21783.5;21377.75;21709.5;499684
20250122;21809.25;22093.5;21768.25;22000.5;486785
20250123;21981.75;22050.5;21863;22038.25;463540
20250124;22018.5;22078.25;21844;21911.25;519264
20250127;21771;21771;20763.75;21258.5;1034724
20250128;21343.25;21626;21159.5;21581.75;649291
20250129;21559;21697;21367;21523.25;624949
20250130;21547.75;21748.75;21419.5;21624.75;612641
20250131;21680;21966;21533.75;21589.25;646032
20250203;21200;21579.75;20943;21405;720963
20250204;21592;21694;21242.5;21670.25;491670
20250205;21562;21795;21429.75;21763;493018
20250206;21764.5;21882.25;21705.75;21871.75;436067
20250207;21817.75;21968;21552.75;21590.75;591408
20250210;21463.25;21894;21418;21846.5;385196
20250211;21832;21871.5;21669.5;21786.75;418710
20250212;21794.25;21862.5;21510.75;21804.75;540962
20250213;21861.25;22124;21753;22113.25;529362
20250214;22071;22225;22042.5;22196.25;429223
20250217;22235.75;22281.75;22192.5;22235.25;101177
20250218;22224.75;22319.75;22102.75;22232.25;458231
20250219;22224.5;22299.75;22118;22250.5;491538
20250220;22213;22235.5;21951;22141.75;555432
20250221;22136;22245.5;21652.75;21679.25;697766
20250224;21700.75;21813;21407.5;21420.25;658440
20250225;21442.5;21453.75;20990;21149;791775
20250226;21230.5;21409.25;21055;21187;639949
20250227;21249;21386.5;20583.25;20605.75;843882
20250228;20649.5;20944.25;20460.5;20919.5;834281
20250303;21005.25;21121;20316.75;20468.25;826524
20250304;20527;20732.5;20075.25;20399;943695
20250305;20555;20725;20215;20665;772984
20250306;20605.25;20647.5;20003;20089.25;750514
20250307;20214.5;20286.25;19765.5;20229.75;750527
20250310;20147;20156.5;19272.25;19452.75;776380
20250311;19440;19686.75;19139.25;19399;838258
20250312;19412.75;19788.75;19387;19618.5;683826
20250313;19572;19694;19170;19249;728587
20250314;19312.75;19742.5;19296.75;19712;742663
20250317;19668.25;19959.25;19550.5;19831.75;584953
20250318;19821;19858;19397.75;19496.75;360195
20250319;19496.75;19935;19455.5;19746.75;210518
20250320;19746.75;19898.75;19530.25;19678.5;116159
