20210315;12933.5;13089.25;12862.5;13069.25;383913
20210316;13073;13287.25;13048.25;13141.25;524804
20210317;13159.5;13271;12934.25;13189;652764
20210318;13187;13267;12762;12779.75;708016
20210319;12793.5;12898.25;12681.75;12844.5;641117
20210322;12807;13157;12788.5;13071.75;478667
20210323;13069;13172;12979;13006.25;604250
20210324;13050.25;13145.25;12784;12794;626538
20210325;12803;12859.5;12609.75;12770.5;737777
20210326;12799.75;12988.5;12676.25;12966.75;613847
20210329;12975.75;13003;12807.5;12944.5;568559
20210330;12975;12984;12776.5;12878.25;508996
20210331;12894.75;13158;12858.25;13089.75;470169
20210401;13094.5;13332.5;13090.25;13316;422683
20210402;13330.5;13393;13316;13316;41583
20210405;13339;13615;13304.25;13585.5;348858
20210406;13603.75;13655;13524.25;13570;451748
20210407;13580.5;13641;13512.5;13604.75;427722
20210408;13620.75;13789.75;13615.5;13747.75;430200
20210409;13786.5;13841.75;13648.25;13829.5;487137
20210412;13817.75;13832.25;13732;13808.75;448752
20210413;13825;13994;13772.75;13975.75;484035
20210414;13977.75;14029;13772.75;13798.75;656291
20210415;13827;14034.25;13789.25;14014;514829
20210416;14002;14059.5;13952.75;14029.5;489856
20210419;13989;14052.25;13821;13897.25;608431
20210420;13900;13933.75;13719.25;13794.25;603200
20210421;13740;13926.5;13700.5;13919.25;500065
20210422;13896.5;13944.75;13701.75;13750.25;615655
20210423;13757;13981;13737;13927;439942
20210426;13919.75;14039.25;13865.5;14011.5;396138
20210427;14024.75;14050;13912.5;13953;406657
20210428;13955.5;13993.5;13878;13892.25;497518
20210429;13973.5;14064;13818.5;13953.5;588090
20210430;13948.25;13956.75;13819.75;13850;547890
20210503;13880.25;13947.5;13772;13790;468440
20210504;13785;13792.5;13380.75;13536;655748
20210505;13525.75;13665.5;13462.75;13491;515251
20210506;13484;13611.5;13388.75;13597.75;562330
20210507;13614.5;13818;13588.25;13709.75;540112
20210510;13718;13752;13305.5;13356.75;591916
20210511;13316.5;13375.75;13065.25;13346;782105
20210512;13321.25;13351.75;12959.75;12998.5;747500
20210513;12968.75;13223.75;12915;13100.25;716426
20210514;13095;13426.25;13071;13387;464835
20210517;13380.25;13448.5;13182.75;13303.5;479943
20210518;13308.5;13432.25;13178.5;13212;434380
20210519;13182;13243;12954.25;13233.5;659707
20210520;13220.5;13522.75;13150.75;13486.5;459605
20210521;13492.5;13570;13395.75;13405;447710
20210524;13383.25;13686;13356.5;13635.25;360567
20210525;13656.5;13738.75;13606.75;13656.25;432579
20210526;13670.25;13728.5;13656;13700.25;338625
20210527;13702.5;13720.75;13620.25;13665.5;385903
20210528;13694.75;13763.5;13662.75;13686.5;362307
20210531;13699;13719.5;13651.5;13654.75;48323
20210601;13660.5;13773;13592.25;13648.75;395687
20210602;13653.25;13712.75;13603.25;13673.75;369647
20210603;13679.5;13707.75;13462.25;13529.25;546891
20210604;13531.75;13783.75;13467.75;13766.75;435765
20210607;13773.25;13824;13691.5;13804.25;386471
20210608;13823;13917.25;13741.75;13811.5;475550
20210609;13813;13904.25;13803.5;13814.25;370476
20210610;13817;13976.5;13726;13959.75;463041
20210611;13975.5;13997.75;13932.25;13994.25;204734
20210614;13999;14133.5;13965.25;14124.75;142551
20210615;14119.5;14163;14009.25;14030.25;97691
20210616;14046.75;14103.75;13840;13981.25;81427
20210617;13948.5;14217.75;13850.25;14165.5;76389
20210618;14183.75;14214.25;14063.5;14107.5;4550
