20240314;18342;18428.25;18161.25;18271.75;818470
20240315;18251;18322.75;18006.25;18058.75;705711
20240318;18073.5;18381;18062.25;18231.5;656629
20240319;18222;18289.25;18053.25;18270;660394
20240320;18274;18545;18227.5;18479.75;618809
20240321;18539.75;18709;18526.75;18561.75;606959
20240322;18580.5;18626;18492;18574.75;511962
20240325;18567;18601.25;18414.75;18513.5;456250
20240326;18531.25;18619;18439.25;18449;516507
20240327;18477.5;18571.75;18378.5;18503.75;605634
20240328;18505;18538.75;18447.5;18475;515193
20240401;18503;18612;18414.5;18497.25;572133
20240402;18497.25;18511;18201.5;18330;618982
20240403;18345;18451.75;18232.5;18373.25;597987
20240404;18388.5;18568;18055.25;18076.75;777140
20240405;18086.25;18408.25;18051.5;18300.75;809193
20240408;18348.25;18376;18237.5;18295;524203
20240409;18314.75;18407.25;18160.75;18359.75;696069
20240410;18381;18474.25;18053.5;18196.75;880504
20240411;18184;18518.75;18088;18485;728802
20240412;18486.25;18507.75;18120.25;18179.25;787334
20240415;18151;18350.75;17841.5;17876.25;797316
20240416;17879;17988;17792;17881.25;766364
20240417;17897;17968.5;17615.25;17658.5;844749
20240418;17669.75;17770.75;17506.25;17547.25;756158
20240419;17530.75;17553.25;17113.25;17180.75;1023135
20240422;17228.25;17448;17148.5;17350;646130
20240423;17352.25;17666;17286.25;17606.75;601826
20240424;17682;17795.5;17481.75;17664.5;667402
20240425;17450;17827.5;17308.25;17567.5;820011
20240426;17808.25;17901.5;17668.25;17845.75;628227
20240429;17864.75;17949;17791.25;17904.25;528891
20240430;17918.5;17920.25;17473.5;17571.25;677704
20240501;17462.5;17793.25;17399.25;17438.25;791170
20240502;17487;17755.25;17386.25;17649.75;635300
20240503;17744.25;18050.25;17719.5;18000.75;556949
20240506;18047.5;18201.25;17983.75;18195.5;395489
20240507;18189.5;18266.25;18151;18199.5;469722
20240508;18194;18242.25;18072.5;18186.5;453714
20240509;18160.75;18240.25;18103.75;18214.5;471196
20240510;18226;18348;18188.5;18255;473881
20240513;18238;18336.25;18228.75;18295.5;411036
20240514;18282;18433;18165.5;18415;555369
20240515;18409.75;18707;18393;18691.75;605869
20240516;18693.25;18760.75;18633.25;18650;548582
20240517;18642;18686.75;18545;18635.25;489227
20240520;18633.5;18794.5;18633;18763;470381
20240521;18746;18808.75;18678;18799.25;426117
20240522;18798.25;18891;18684.25;18786.75;578439
20240523;18860.5;19023.25;18621.5;18696.25;851576
20240524;18684;18926;18680;18876;552083
20240528;18874.75;18980.5;18819.5;18940.5;642954
20240529;18949.5;18949.75;18740;18802.75;573938
20240530;18753;18787;18546.25;18606.5;619548
20240531;18590.75;18668.25;18241.25;18591;834003
20240603;18590.25;18755.5;18435.75;18646.25;669104
20240604;18662.5;18753.25;18511.25;18701;616703
20240605;18711;19090.5;18696.25;19074.25;575227
20240606;19089.5;19124.5;19017.25;19060.25;524900
20240607;19064;19155;18940;19037.75;612033
20240610;19025;19129.75;18974.25;19109.75;571666
20240611;19107.25;19257.5;18994.5;19242.25;564706
20240612;19248;19612.25;19233.5;19496.5;691079
20240613;19602;19691;19500;19602.5;584725
20240614;19602.75;19699.5;19501.5;19685.5;584288
20240617;19695;20001;19640.5;19921.25;423232
20240618;19918.5;19996.5;19851.75;19919.25;201834
20240620;19930.25;20095;19694.25;19763.25;157046
