20220314;13334.5;13441.5;13015.5;13044;546934
20220315;13079.5;13486.5;12942.5;13449.5;552399
20220316;13445.25;14025.75;13417.25;13949.75;651016
20220317;13991;14132.5;13819;14107.75;527113
20220318;14056.75;14442.75;13966.5;14413.5;558776
20220321;14404;14466.75;14183.75;14370.5;589629
20220322;14390;14690.75;14293.5;14654;509918
20220323;14654;14682.25;14441;14447;555130
20220324;14462.75;14769.75;14433.5;14763.75;512267
20220325;14765;14840.5;14572.5;14755.75;545802
20220328;14756;14997;14658.75;14985.25;527978
20220329;14981;15268.75;14956.5;15237.75;547318
20220330;15222;15262.25;15012.25;15071.5;505476
20220331;15100.5;15180.75;14855.5;14868.75;549487
20220401;14918.75;14960;14725;14863.75;534606
20220404;14846;15174.5;14801;15164.25;451407
20220405;15155.5;15198;14780.25;14828;556455
20220406;14861;14861.25;14394.75;14505.25;775512
20220407;14496.25;14633.75;14317;14536;640437
20220408;14536.25;14642.25;14310.5;14327;634759
20220411;14345;14382;13984.75;14000;559821
20220412;14006.25;14284.25;13881.25;13945;701634
20220413;13952.75;14266.5;13921;14221.5;523213
20220414;14211.5;14296.25;13876.5;13893.75;538480
20220418;13892;14002.5;13729.5;13907.75;489416
20220419;13962.75;14242;13828;14217.25;550047
20220420;14104.75;14298;13956.5;14004.75;600514
20220421;14070;14283;13667.5;13728.25;678615
20220422;13720;13781;13297;13353.5;723771
20220425;13334.25;13549.75;13184;13535.75;741425
20220426;13523.5;13583.75;12801.5;13016;745952
20220427;12881;13255.25;12878.25;13009;809636
20220428;13191;13542;13033;13454.75;745223
20220429;13219.5;13433;12831.75;12852;710468
20220502;12892.25;13084.5;12709.75;13073;754549
20220503;13051.75;13183.75;12968.5;13087.5;655428
20220504;13121;13555.25;12883;13531.25;694894
20220505;13500.25;13548;12705.25;12858;864492
20220506;12883.25;12928.75;12519;12695.75;841099
20220509;12605;12637.25;12135.25;12193.75;799548
20220510;12206;12547;12102.25;12349;839293
20220511;12328.75;12553.25;11938.5;11969.75;851980
20220512;12004.5;12132.75;11689;11947.25;868922
20220513;11891.5;12432;11891.5;12382.75;652769
20220516;12409;12498.75;12190.25;12244.75;619834
20220517;12235.5;12578;12234;12560.25;647521
20220518;12572;12594;11862.75;11935.5;725137
20220519;11907;12076.75;11704;11878.25;820515
20220520;11898;12096.75;11491.25;11840.75;793440
20220523;11866;12075.5;11783.75;12035.25;650930
20220524;11915;11918;11576.25;11771;707635
20220525;11808;12036;11672;11942.25;663596
20220526;11887.5;12343;11848.25;12279.25;603906
20220527;12250;12720.25;12222;12677.75;598890
20220530;12705.25;12883;12672.75;12810;126838
20220531;12811;12825.75;12480;12646.5;694328
20220601;12662.5;12823.5;12454.75;12551;672377
20220602;12549.75;12903.75;12442.5;12893.75;615116
20220603;12896;12945.25;12503;12551;641544
20220606;12549.75;12810;12527;12605;531235
20220607;12605.25;12740.25;12412.5;12711.5;573003
20220608;12680.5;12783;12579.25;12615.75;569425
20220609;12625;12726;12255.25;12275;653281
20220610;12301.5;12338.75;11823;11840;549860
20220613;11768;11772.5;11254.5;11296.5;387943
20220614;11334.25;11505.5;11205;11314.25;288820
20220615;11329.75;11759.25;11327.75;11593.75;217890
20220616;11608.5;11737.75;11036.75;11124.75;107886
20220617;11178.5;11290;11130.25;11130.5;7745
